elapsed_hours,avg_tick_ms,p95_tick_ms,max_tick_ms,train_rate_per_hr,step_ms,gpu_ms,trainer_queue_wait_ms,tick_samples
4.806388888888889,5030.734193548387,6390.82,7358.79,4460821.0,1398.9,1087.1,0.01,93
4.823055555555555,5548.433146067416,6951.2,8154.69,4208398.0,1399.6,1087.4,0.01,89
4.84,5308.639787234043,6694.46,7259.75,4455638.0,1399.8,1087.6,0.01,94
4.857222222222222,5338.492765957447,6809.28,7578.84,4452469.0,1400.1,1087.7,0.01,94
4.8741666666666665,5473.409569892473,6502.65,7193.87,4474904.0,1400.2,1087.6,0.01,93
4.891111111111111,5127.0933695652175,6570.59,6815.68,4698674.0,1397.8,1085.7,0.01,92
4.908055555555555,5061.1506315789475,6337.23,7016.8,4742279.0,1397.8,1085.9,0.01,95
4.925,5319.106413043478,6565.5,8590.6,3935563.0,1399.5,1087.4,0.01,92
4.942222222222222,5456.688202247191,7159.87,8084.13,4474852.0,1399.9,1087.8,0.01,89
4.959444444444444,5147.6561458333335,6522.7,7327.73,4465170.0,1400.4,1088.3,0.01,96
4.976388888888889,5006.606630434782,6208.98,6663.04,4499047.0,1399.9,1088.0,0.01,92
4.993333333333333,5195.27817204301,6523.39,7554.57,4498890.0,1399.9,1087.9,0.01,93
5.010277777777778,5328.646304347826,6457.37,7263.86,4456951.0,1400.0,1087.8,0.01,92
5.027222222222222,5297.475,6568.83,7011.25,4501540.0,1400.0,1088.0,0.01,90
5.0441666666666665,5415.299782608696,6770.95,7213.09,4463344.0,1399.7,1087.6,0.01,92
5.061111111111111,5350.210674157303,6671.15,8036.02,4430581.0,1399.8,1087.7,0.01,89
5.078055555555555,5321.0437078651685,6559.64,7090.42,4187144.0,1399.2,1087.4,0.01,89
5.095277777777778,5162.058804347826,6656.76,6910.27,4474781.0,1398.5,1086.9,0.01,92
5.112222222222222,5532.592359550562,6855.65,7593.66,4191084.0,1398.0,1086.5,0.01,89
5.129166666666666,5430.037802197802,6742.02,7217.36,4213547.0,1398.1,1086.6,0.01,91
5.146388888888889,5183.68303030303,6336.81,7209.7,4192162.0,1395.7,1084.4,0.01,99
5.163333333333333,4855.23806122449,6102.22,6690.51,4467437.0,1394.6,1083.5,0.01,98
5.180555555555555,5032.658924731183,6449.31,6996.55,4540292.0,1393.7,1082.9,0.01,93
5.197222222222222,5649.618333333334,6950.72,7730.77,3950637.0,1395.6,1084.5,0.01,84
5.214166666666666,5140.568571428571,6382.71,7367.58,4207314.0,1395.0,1084.2,0.01,91
5.231111111111111,5246.2446315789475,6233.75,7239.73,4224781.0,1395.0,1084.3,0.01,95
5.248055555555555,5034.8828865979385,6374.69,6884.24,4241138.0,1393.8,1083.4,0.01,97
5.265,5248.3462222222215,6665.42,7262.71,4551736.0,1394.0,1083.3,0.01,90
5.281944444444444,5027.585274725275,6425.54,7023.42,4461677.0,1393.6,1083.0,0.01,91
5.2988888888888885,5212.227204301075,6708.25,7314.57,4454373.0,1392.8,1082.4,0.01,93
5.315833333333333,5257.544318181818,6503.57,7653.65,4187759.0,1393.0,1082.6,0.01,88
5.332777777777777,5538.306703296703,7027.82,7773.87,3966040.0,1392.7,1082.3,0.01,91
5.35,5122.27375,6859.89,7773.12,4453569.0,1392.8,1082.5,0.01,88
5.366944444444444,5098.086222222222,6459.1,7314.73,4443472.0,1392.6,1082.1,0.01,90
5.384166666666666,5406.480760869565,6638.54,7252.1,4196962.0,1392.1,1081.6,0.01,92
5.401111111111111,5549.89091954023,6745.54,7300.72,4204062.0,1392.0,1081.5,0.01,87
5.418055555555555,5578.431609195402,6935.41,7721.85,4194134.0,1389.5,1079.1,0.01,87
5.435,5658.990795454545,7161.83,7971.15,4215636.0,1389.2,1078.9,0.01,88
5.451944444444444,5845.259310344828,7250.6,8444.29,3939710.0,1390.9,1080.3,0.01,87
5.4688888888888885,5851.202352941176,7262.64,8463.14,3982362.0,1391.3,1080.7,0.01,85
5.485833333333333,5523.72,6484.81,8469.03,4197105.0,1391.2,1080.5,0.01,90
5.502777777777778,6046.232441860465,7529.28,8083.59,3949435.0,1391.0,1080.5,0.01,86
5.519722222222223,5605.286590909091,6943.64,7917.42,4193233.0,1390.5,1080.1,0.01,88
5.536944444444444,5907.897078651685,7278.62,7914.03,3974253.0,1390.3,1079.9,0.01,89
5.554166666666666,5612.153977272727,7015.4,7934.91,4198093.0,1389.9,1079.5,0.01,88
5.571111111111111,5647.5682954545455,6995.33,8554.13,4213878.0,1389.7,1079.2,0.01,88
5.588333333333333,5512.08523255814,6979.04,7986.77,4241203.0,1389.4,1078.9,0.01,86
5.605277777777777,5779.386024096385,6722.54,8015.59,4190573.0,1388.9,1078.5,0.01,83
5.6225,5610.385113636364,7055.31,8075.22,3971076.0,1388.2,1078.2,0.01,88
5.639444444444444,5855.653837209302,7093.04,7949.73,3982240.0,1387.7,1077.9,0.01,86
5.6563888888888885,5863.692888888889,7179.94,8484.48,3956047.0,1387.2,1077.7,0.01,90
5.673333333333333,5639.861704545455,6937.9,7510.95,4215078.0,1387.5,1077.7,0.01,88
5.690555555555555,5895.875,7398.69,8101.15,3961336.0,1384.9,1075.7,0.01,86
5.707777777777777,5566.578953488372,6627.14,7773.81,3711757.0,1387.4,1077.8,0.01,86
5.725,5713.625,7078.87,8075.21,4036481.0,1387.2,1077.7,0.01,88
5.741944444444444,5591.895764705882,6795.09,7859.83,3944174.0,1387.1,1077.9,0.01,85
5.759166666666666,5717.938095238095,6838.95,7504.4,4220451.0,1386.8,1077.8,0.01,84
5.775833333333333,5838.889529411765,7535.81,8185.44,4235348.0,1385.9,1077.2,0.01,85
5.792777777777777,5965.5191954022985,7264.05,8128.35,3937095.0,1385.5,1076.9,0.01,87
5.809722222222222,6065.4591666666665,7416.06,8303.19,3700572.0,1385.2,1077.1,0.01,84
5.826944444444444,5933.7827380952385,7328.13,8200.12,3960335.0,1384.9,1076.8,0.01,84
5.8438888888888885,5646.50275862069,6852.0,7359.78,4198450.0,1384.6,1076.5,0.01,87
5.861111111111111,6015.156470588236,7367.08,8025.98,3958016.0,1384.1,1076.2,0.01,85
5.877777777777778,5854.643855421687,7387.15,8455.13,3970526.0,1384.0,1076.3,0.01,83
5.895,6123.31643678161,7525.19,8267.3,3967918.0,1384.2,1076.5,0.01,87
5.911944444444444,5889.448,7360.81,8228.45,3963077.0,1384.3,1076.5,0.01,85
5.928888888888889,5536.404565217392,6814.17,7729.3,3948108.0,1383.9,1076.3,0.01,92
5.945833333333334,5940.660126582279,7325.19,8187.59,3984406.0,1383.8,1076.5,0.01,79
5.962777777777778,5903.652023809524,7571.06,8570.71,3759220.0,1385.1,1077.5,0.01,84
5.979722222222223,6050.879638554217,7581.47,8839.78,3987183.0,1383.4,1076.0,0.01,83
5.996944444444445,5715.400240963856,6952.85,8050.09,4199388.0,1382.9,1075.6,0.01,83
6.013888888888889,6016.777261904762,7447.89,8273.99,4230961.0,1382.8,1075.8,0.01,84
6.030833333333334,5574.068409090909,6985.44,7598.57,4216630.0,1383.0,1075.9,0.01,88
6.047777777777778,5665.493595505618,7013.67,8292.58,3960187.0,1383.0,1075.8,0.01,89
6.064722222222223,5828.283058823529,7377.62,8433.86,3980476.0,1383.1,1075.9,0.01,85
6.081944444444445,5673.574175824176,7204.74,7707.11,4198848.0,1383.5,1076.1,0.01,91
6.098888888888889,5882.774096385542,7410.61,8302.86,3960914.0,1383.6,1076.3,0.01,83
6.1161111111111115,5667.909659090909,7236.64,8736.77,4200759.0,1383.6,1076.2,0.01,88
6.133333333333334,6017.111358024692,7333.15,8454.3,3982738.0,1384.5,1076.9,0.01,81
6.150277777777778,6006.593176470588,7598.8,7727.99,3961856.0,1385.0,1077.1,0.01,85
6.167222222222223,6020.158048780488,7394.75,8368.55,3739551.0,1385.6,1077.6,0.01,82
6.184444444444445,5990.479012345679,7731.33,8208.09,3970267.0,1386.1,1077.9,0.01,81
6.201388888888889,6024.299135802469,7723.3,7932.92,3734049.0,1386.4,1078.2,0.01,81
6.2186111111111115,5899.521071428571,7411.61,7727.2,3956225.0,1386.9,1078.3,0.01,84
6.235555555555556,6467.666282051282,8006.5,9051.39,3443969.0,1386.6,1078.0,0.01,78
6.252777777777778,6197.562222222222,7563.63,8097.55,3964165.0,1387.0,1078.1,0.01,81
6.269722222222223,5900.211428571429,7183.74,8422.05,3963828.0,1387.2,1078.0,0.01,84
6.286944444444444,6147.998554216868,7677.93,8439.48,3987148.0,1386.8,1077.4,0.01,83
6.303888888888889,6179.31880952381,7437.91,8633.85,3956477.0,1386.9,1077.5,0.01,84
6.320833333333334,5822.177,7598.82,8019.33,3971933.0,1386.9,1077.5,0.01,90
6.337777777777778,6124.113176470588,7677.38,8499.29,3964778.0,1386.7,1077.1,0.01,85
6.354722222222223,5962.540731707318,7182.67,8059.42,3944109.0,1386.7,1077.2,0.01,82
6.371944444444445,5938.870361445783,7229.58,8549.9,3719858.0,1386.6,1077.2,0.01,83
6.388888888888889,5907.9565882352945,7171.6,8180.03,3720064.0,1386.8,1077.3,0.01,85
6.405833333333334,5847.716071428572,7179.89,8345.65,3961538.0,1386.4,1077.0,0.01,84
6.422777777777778,6616.946666666668,8401.69,9001.82,3704148.0,1386.5,1077.0,0.01,81
6.439722222222223,6143.907804878048,7320.31,8585.97,3947338.0,1385.9,1076.5,0.01,82
6.456666666666667,6236.4758024691355,8107.0,8549.53,3703000.0,1385.8,1076.4,0.01,81
6.473888888888889,6199.246875,7950.25,9174.26,3984208.0,1386.0,1076.3,0.01,80
6.490833333333334,6627.860675675675,7995.04,9041.32,3697444.0,1389.1,1078.7,0.01,74
6.508055555555556,6306.189743589744,7734.82,8918.21,3946980.0,1386.6,1076.6,0.01,78
6.525,5784.571904761904,7109.14,7644.48,4207086.0,1386.8,1076.8,0.01,84
6.541944444444445,6405.4727848101265,7933.6,9733.4,3735432.0,1387.3,1077.0,0.01,79
6.558888888888889,6213.655609756098,7943.15,9011.65,3966997.0,1387.3,1077.2,0.01,82
6.5761111111111115,6259.468192771084,7674.79,8450.46,3705917.0,1387.2,1077.2,0.01,83
6.593055555555556,6408.967195121952,8033.49,8346.04,3708442.0,1387.1,1077.0,0.01,82
6.610277777777778,6463.782409638555,7816.44,8792.02,3713497.0,1386.9,1076.7,0.01,83
6.6275,6339.244698795182,8067.88,8794.22,3983852.0,1386.7,1076.4,0.01,83
6.644722222222223,6152.838625,7411.13,8082.52,3718670.0,1386.4,1076.0,0.01,80
6.661944444444444,6186.568554216868,7719.78,8775.19,3731106.0,1386.5,1076.0,0.01,83
6.678888888888889,6514.433456790123,7996.89,8745.83,3964642.0,1386.0,1075.8,0.01,81
6.695833333333334,5783.47686746988,7382.75,8781.46,4058637.0,1385.7,1075.4,0.01,83
6.712777777777778,6526.176538461538,8059.32,8469.9,3702013.0,1385.3,1074.9,0.01,78
6.729722222222223,6254.86987804878,7798.78,8823.93,3970079.0,1385.2,1074.7,0.01,82
6.746666666666667,6581.077499999999,8608.73,8816.13,3741465.0,1387.5,1076.5,0.01,80
6.763888888888889,6460.247407407407,8119.46,9516.82,3727307.0,1387.7,1076.7,0.01,81
6.7811111111111115,6196.606585365854,7468.1,8971.25,3717065.0,1385.2,1074.8,0.01,82
6.798055555555556,6682.6085,8084.82,8470.75,3746607.0,1385.0,1074.8,0.01,80
6.815277777777778,6277.794683544304,7680.18,8295.64,3696811.0,1384.8,1074.6,0.01,79
6.832222222222223,6485.181829268293,7833.8,8892.37,3545271.0,1385.0,1074.8,0.01,82
6.849166666666667,6219.895243902439,7641.45,7984.86,3774675.0,1384.8,1074.8,0.01,82
6.8661111111111115,6366.0628205128205,7994.62,8858.92,3705911.0,1384.6,1074.6,0.01,78
6.883055555555556,6584.725769230769,8359.89,9270.49,3486294.0,1384.6,1074.6,0.01,78
6.900277777777778,6345.595641025641,7846.67,9773.26,3732130.0,1384.3,1074.3,0.01,78
6.917222222222223,6338.048,7872.92,8955.62,3714626.0,1384.5,1074.3,0.01,85
6.934444444444445,6619.048356164384,7966.61,8916.1,3713952.0,1383.7,1073.7,0.01,73
6.951388888888889,6627.931,8238.54,9139.51,3713926.0,1383.9,1074.0,0.01,80
6.9686111111111115,6255.403780487804,7587.52,8173.05,3444769.0,1384.2,1074.1,0.01,82
6.985555555555556,5982.083604651163,7571.29,8965.2,3956536.0,1384.2,1074.0,0.01,86
7.0025,6427.04329113924,7916.83,8324.78,3489849.0,1385.9,1075.2,0.01,79
7.019722222222223,6701.772467532467,8641.87,9710.96,3464210.0,1386.8,1075.9,0.01,77
7.036388888888889,6461.145432098766,8308.99,9853.97,3802261.0,1386.8,1076.0,0.01,81
7.053333333333334,6083.11625,7574.89,8416.57,3693530.0,1384.0,1073.6,0.01,80
7.070555555555556,6083.801625,7641.85,8350.81,3958804.0,1384.5,1074.1,0.01,80
7.0875,6536.054096385542,7958.11,9899.28,3498462.0,1384.1,1073.7,0.01,83
7.104166666666667,6305.823846153847,7960.64,8714.55,3942872.0,1383.9,1073.3,0.01,78
7.121388888888889,6328.06951807229,7866.63,8389.19,3699854.0,1383.9,1073.2,0.01,83
7.138333333333334,6612.957283950618,8287.65,9086.99,3704876.0,1383.8,1073.2,0.01,81
7.155277777777778,6429.29025,8185.74,8986.83,3725801.0,1383.8,1073.2,0.01,80
7.1722222222222225,6795.355584415584,8390.26,9323.73,3465168.0,1384.1,1073.5,0.01,77
7.189444444444445,6395.487804878048,8381.96,9091.28,3469818.0,1384.4,1073.7,0.01,82
7.206388888888889,6279.230506329114,7828.77,8392.8,3733980.0,1384.5,1074.1,0.01,79
7.223333333333334,6605.287564102564,8406.17,9126.27,3704946.0,1384.2,1073.8,0.01,78
7.240555555555556,6515.5191025641025,8229.34,8759.99,3466403.0,1384.2,1073.9,0.01,78
7.2575,6411.524556962026,7853.14,8438.14,3947916.0,1384.2,1073.8,0.01,79
7.274444444444445,6649.466623376623,8577.55,9320.97,3477666.0,1386.8,1076.0,0.01,77
7.291666666666667,6940.539857142857,8502.38,9719.29,3467434.0,1386.6,1075.7,0.01,70
7.308611111111111,6266.069512195122,7814.2,9108.98,3716201.0,1386.3,1075.7,0.01,82
7.325555555555556,6459.583552631579,8112.97,9012.82,3957632.0,1383.6,1073.7,0.01,76
7.3425,6307.984567901234,7714.11,9389.31,3694535.0,1383.6,1073.5,0.01,81
7.359444444444445,6496.767777777779,8419.93,9849.74,3948174.0,1383.9,1073.9,0.01,81
7.376388888888889,6589.9872151898735,8168.27,9250.18,3496480.0,1384.1,1074.1,0.01,79
7.393611111111111,6213.088170731707,7607.23,8773.66,3709887.0,1384.2,1074.3,0.01,82
7.410555555555556,6817.766363636364,8414.53,9186.46,3444604.0,1384.0,1074.4,0.01,77
7.4275,6709.755,8452.13,8838.79,3456931.0,1383.8,1074.3,0.01,80
7.4447222222222225,6614.232857142857,7982.58,9657.25,3458344.0,1383.9,1074.3,0.01,77
7.461666666666667,6853.973466666666,8786.57,9124.9,3494717.0,1383.6,1074.3,0.01,75
7.478888888888889,6520.1731578947365,7948.15,8717.45,3515729.0,1383.6,1074.6,0.01,76
7.495555555555556,6559.6005263157895,8033.17,8760.2,3694612.0,1383.5,1074.5,0.01,76
7.5125,6873.172307692307,8772.82,9885.6,3456529.0,1383.8,1074.8,0.01,78
7.529444444444445,6998.452394366197,8486.13,10147.63,3206492.0,1385.6,1076.1,0.01,71
7.546388888888889,6891.2948,8555.05,9445.6,3704374.0,1385.5,1076.2,0.01,75
7.563611111111111,6746.814025974026,8418.84,9373.74,3492903.0,1385.5,1076.3,0.01,77
7.580555555555556,6912.773205128205,8503.24,9307.67,3693481.0,1384.2,1075.5,0.01,78
7.597777777777778,6502.294533333334,7979.25,8895.06,3722070.0,1383.2,1074.9,0.01,75
7.615,6685.731948051948,8334.92,8966.68,3490953.0,1382.8,1074.6,0.01,77
7.631944444444445,6432.435135135135,7896.94,9328.36,3697938.0,1382.7,1074.4,0.01,74
7.648888888888889,6619.351842105263,8616.65,9251.09,3702035.0,1382.7,1074.5,0.01,76
7.666111111111111,6537.246538461538,8364.97,9019.44,3729256.0,1382.6,1074.6,0.01,78
7.683055555555556,6896.735949367089,8489.45,9593.57,3501522.0,1382.5,1074.7,0.01,79
7.700277777777778,6617.5837974683545,8630.82,8995.52,3452300.0,1382.8,1075.0,0.01,79
7.717222222222222,6695.751466666667,8565.21,9293.82,3456006.0,1382.9,1075.1,0.01,75
7.734444444444445,6027.871052631579,7453.17,9065.79,3992373.0,1382.7,1075.1,0.01,76
7.751388888888889,6242.906153846154,7632.14,8034.43,3762578.0,1382.2,1074.9,0.01,78
7.7683333333333335,6925.689605263158,8778.45,10013.94,3447401.0,1381.8,1074.9,0.01,76
7.785555555555556,6629.5180281690145,8068.89,9072.92,3483027.0,1383.8,1076.7,0.01,71
7.802777777777778,7078.951466666666,8736.82,11183.56,3692737.0,1383.6,1076.6,0.01,75
7.82,7102.612432432432,9196.67,9574.59,3497169.0,1383.8,1076.4,0.01,74
7.836944444444445,7052.8140277777775,8522.67,9782.3,3493860.0,1383.9,1076.6,0.01,72
7.854444444444445,6533.012631578948,8600.1,9593.41,3793687.0,1381.7,1075.1,0.01,76
7.871388888888889,6869.74527027027,8093.42,9870.91,3477357.0,1381.9,1075.3,0.01,74
7.8886111111111115,7094.73108108108,8940.75,9730.61,3490463.0,1382.9,1076.0,0.01,74
7.905555555555556,6958.455540540541,8484.22,9840.6,3481350.0,1383.0,1076.0,0.01,74
7.9225,7095.606666666667,8773.05,9116.16,3244334.0,1383.3,1076.2,0.01,72
7.939444444444445,7114.336184210527,9225.75,9747.22,3470062.0,1383.1,1076.0,0.01,76
7.956666666666667,6588.519066666667,8042.32,9086.84,3477527.0,1382.8,1076.0,0.01,75
7.973888888888889,6598.249866666666,8397.84,9211.14,3460462.0,1383.0,1076.0,0.01,75
7.990833333333334,6791.12205479452,8658.1,9692.43,3739934.0,1383.0,1076.1,0.01,73
8.008055555555556,7243.015441176471,10296.31,11179.43,3308582.0,1384.0,1076.8,0.01,68
8.025,6853.493506493506,8292.24,12852.22,3726510.0,1384.0,1076.9,0.01,77
8.041944444444445,6959.405890410959,8652.83,9404.87,3455240.0,1386.2,1078.8,0.01,73
8.05888888888889,7027.766666666666,8869.01,9984.51,3453702.0,1386.5,1079.1,0.01,72
8.075833333333334,7255.412253521127,9043.38,10051.24,3456324.0,1386.4,1079.0,0.01,71
8.093333333333334,6743.533157894737,7945.5,8905.15,3741395.0,1386.4,1079.0,0.01,76
8.110277777777778,7139.041470588236,8707.1,9430.0,3492711.0,1386.1,1078.5,0.01,68
8.1275,6806.216493506493,8317.25,9556.87,3495577.0,1384.5,1077.2,0.01,77
8.144722222222223,6978.801388888889,8537.06,9494.26,3464917.0,1384.3,1076.9,0.01,72
8.161666666666667,6626.209625,8714.27,9284.08,3480179.0,1384.3,1076.9,0.01,80
8.178611111111111,6763.134805194805,8518.28,9116.84,3701563.0,1384.1,1076.5,0.01,77
8.195833333333333,6478.327948717949,8126.46,8792.84,3525006.0,1384.5,1076.9,0.01,78
8.213055555555556,6684.323376623377,8346.14,9531.67,3481010.0,1384.5,1077.0,0.01,77
8.23,6968.840133333333,8751.22,9560.99,3480026.0,1384.2,1076.9,0.01,75
8.246944444444445,6644.557402597402,8027.55,9156.73,3485250.0,1384.1,1076.4,0.01,77
8.264166666666666,7029.641126760564,8788.51,9479.58,3698082.0,1384.2,1076.3,0.01,71
8.28138888888889,6968.492222222222,8443.38,9694.94,3461189.0,1384.2,1076.3,0.01,72
8.298333333333334,6856.915342465753,8685.18,9307.73,3459434.0,1384.0,1076.0,0.01,73
8.315555555555555,7301.310289855072,8914.78,10244.39,3263976.0,1385.8,1077.5,0.01,69
8.3325,6833.762432432432,8473.9,9560.51,3479478.0,1385.7,1077.4,0.01,74
8.349444444444444,6709.9116,8336.22,9499.7,3512684.0,1385.9,1077.4,0.01,75
8.366666666666667,6884.659594594595,8937.84,9828.16,3507567.0,1385.8,1077.2,0.01,74
8.383888888888889,6993.408405797101,8486.45,9620.38,3458479.0,1384.6,1076.0,0.01,69
8.401111111111112,7400.004929577464,8879.46,10417.05,3511893.0,1384.0,1075.5,0.01,71
8.418055555555556,6987.033287671233,8512.37,9720.99,3457816.0,1383.8,1075.6,0.01,73
8.435,7166.059452054795,8575.0,9634.41,3229636.0,1383.7,1075.3,0.01,73
8.451944444444445,7097.252763157894,8875.03,9420.84,3467147.0,1383.6,1075.2,0.01,76
8.46888888888889,6999.046388888888,8290.81,11013.13,3207784.0,1383.6,1075.2,0.01,72
8.48611111111111,6917.114324324325,8680.92,9477.32,3467806.0,1382.9,1074.8,0.01,74
8.503333333333334,6876.725694444444,8958.5,9904.84,3464740.0,1382.2,1074.2,0.01,72
8.520555555555555,6981.135675675675,8700.7,9676.98,3457206.0,1382.5,1074.4,0.01,74
8.5375,7112.48397260274,8595.44,9473.19,3466935.0,1382.3,1074.2,0.01,73
8.554722222222223,7263.49,8884.82,9471.04,3211999.0,1381.8,1073.9,0.01,74
8.571666666666667,7513.698529411765,9255.98,11168.91,3455114.0,1383.6,1075.3,0.01,68
8.588888888888889,7180.121111111111,8585.57,9736.36,3476244.0,1383.3,1074.9,0.01,72
8.605833333333333,7494.505633802817,9114.84,10058.64,3236452.0,1383.1,1074.5,0.01,71
8.623055555555556,7070.363378378379,8633.14,9259.79,3202280.0,1382.4,1073.9,0.01,74
8.640277777777778,6867.223698630137,9004.55,9132.74,3468963.0,1382.3,1073.5,0.01,73
8.657222222222222,6831.399863013698,8622.73,9776.02,3227519.0,1379.9,1071.6,0.01,73
8.674166666666666,7334.055211267605,9203.98,10007.93,3260740.0,1380.3,1071.5,0.01,71
8.69138888888889,7443.957428571429,9104.96,10765.26,3204083.0,1380.3,1071.6,0.01,70
8.70861111111111,7642.052676056338,9503.69,10546.51,3270348.0,1380.3,1071.6,0.01,71
8.725555555555555,7689.14985915493,9389.07,11191.14,3252164.0,1380.6,1071.8,0.01,71
8.7425,7302.741351351351,8915.32,9677.86,3225758.0,1380.6,1072.0,0.01,74
8.759444444444444,7336.454383561644,8831.66,9557.36,3239629.0,1380.8,1072.3,0.01,73
8.776388888888889,7235.824142857143,8830.4,10557.46,3521246.0,1380.8,1072.4,0.01,70
8.793333333333333,7336.6874647887325,9363.99,10248.88,3450136.0,1380.9,1072.3,0.01,71
8.810555555555556,7510.491285714286,9131.04,9609.44,3228948.0,1380.5,1072.1,0.01,70
8.827777777777778,8069.71515625,9564.06,11439.74,2960232.0,1382.2,1073.4,0.01,64
8.844722222222222,7190.982297297296,8680.59,11008.19,3249046.0,1382.0,1073.4,0.01,74
8.861666666666666,7068.087083333334,8692.03,10034.64,3253159.0,1382.0,1073.6,0.01,72
8.87888888888889,7483.2528571428575,9244.02,10077.05,3236715.0,1382.4,1074.3,0.01,70
8.895833333333334,7438.447972972974,9574.62,10605.5,3533269.0,1382.5,1074.4,0.01,74
8.913055555555555,7335.150416666666,9271.64,9881.65,3226448.0,1382.5,1074.5,0.01,72
8.930277777777778,7131.641194029851,8719.04,10504.0,3208249.0,1380.3,1072.9,0.01,67
8.947222222222223,6755.19197368421,8592.23,9749.09,3488900.0,1380.4,1073.1,0.01,76
8.964166666666667,7353.7940845070425,9347.0,10266.76,3249782.0,1380.4,1073.1,0.01,71
8.981388888888889,7091.694027777778,8623.69,10029.4,3465133.0,1380.2,1073.0,0.01,72
8.998611111111112,7366.502083333334,8788.89,9957.11,3466144.0,1380.0,1073.0,0.01,72
9.015833333333333,7794.266857142858,9320.88,10860.89,2975832.0,1380.2,1073.4,0.01,70
9.032777777777778,7311.95125,8953.47,10146.99,3270562.0,1380.1,1073.3,0.01,72
9.049722222222222,6990.373913043478,8900.61,9682.88,3216052.0,1379.9,1073.3,0.01,69
9.066944444444445,7616.873529411765,9363.6,10889.17,3218013.0,1379.6,1073.3,0.01,68
9.08388888888889,7358.929589041096,9666.59,10199.88,3198546.0,1381.1,1074.7,0.01,73
9.101111111111111,7410.831549295775,9958.53,10727.66,3199522.0,1380.8,1074.5,0.01,71
9.118333333333334,7622.4400000000005,9246.56,10055.5,3222390.0,1381.1,1074.7,0.01,70
9.135277777777778,7319.869130434782,9238.78,9654.16,3227241.0,1381.0,1074.7,0.01,69
9.1525,7200.498529411765,9006.52,10045.2,3479850.0,1380.6,1074.5,0.01,68
9.169444444444444,7950.561884057971,9603.66,11471.43,3278861.0,1380.8,1074.8,0.01,69
9.186388888888889,7669.047313432836,9457.55,10243.62,3205700.0,1380.7,1074.8,0.01,67
9.203611111111112,8120.0650000000005,9895.79,10899.29,3215092.0,1378.7,1073.0,0.01,64
9.220555555555556,7349.669452054794,9327.0,10414.18,3447031.0,1379.2,1073.4,0.01,73
9.2375,7361.754929577464,9260.05,10024.48,3493922.0,1379.3,1073.5,0.01,71
9.254444444444445,6781.915128205128,8678.92,9919.96,3725912.0,1379.7,1073.6,0.01,78
9.271944444444445,7372.301014492754,9196.29,10228.83,3249022.0,1379.5,1073.5,0.01,69
9.28888888888889,7144.285753424658,8409.37,9771.42,3480212.0,1379.8,1073.7,0.01,73
9.305833333333334,7693.4775,9283.78,10111.39,3211853.0,1380.0,1074.0,0.01,68
9.323055555555555,7174.164025974026,8612.39,9370.41,3226683.0,1380.1,1074.0,0.01,77
9.340277777777779,7481.343623188406,9178.51,10485.5,3254371.0,1381.0,1074.8,0.01,69
9.3575,8024.780597014926,10371.51,11846.21,3238344.0,1381.8,1075.6,0.01,67
9.375,7581.48768115942,9156.59,10083.55,3204302.0,1381.3,1075.0,0.01,69
9.391944444444444,7769.523636363636,9510.23,11672.59,3236476.0,1381.1,1074.7,0.01,66
9.409166666666666,7550.038591549295,9517.57,10358.08,3259171.0,1380.6,1074.3,0.01,71
9.426388888888889,7364.028484848485,9041.26,10082.44,3210064.0,1380.3,1074.1,0.01,66
9.443333333333333,7561.862142857142,9527.2,9993.76,3218221.0,1380.3,1074.2,0.01,70
9.460277777777778,7133.745138888889,9029.19,9996.2,3227286.0,1379.7,1073.8,0.01,72
9.4775,7021.290972222222,8620.83,10196.51,3230698.0,1378.5,1072.8,0.01,72
9.494444444444444,7661.836923076923,9408.12,11540.09,3450907.0,1378.3,1072.6,0.01,65
9.511666666666667,7664.0053030303025,9787.33,11282.15,3230808.0,1377.6,1071.9,0.01,66
9.528611111111111,7640.971549295775,9499.47,11444.62,3207876.0,1377.3,1071.6,0.01,71
9.545833333333333,7464.386,9167.05,11383.94,3204563.0,1376.9,1071.3,0.01,70
9.562777777777777,7520.576428571429,9407.26,9885.94,3447318.0,1376.9,1071.3,0.01,70
9.579722222222221,7628.380845070423,9532.17,10644.56,3218928.0,1376.7,1071.0,0.01,71
9.596944444444444,7550.447101449275,9177.15,10618.53,3200872.0,1376.7,1071.1,0.01,69
9.613888888888889,8259.899516129033,9616.04,10818.0,2974316.0,1378.6,1072.7,0.01,62
9.631388888888889,7329.248450704225,8725.22,9724.72,3200159.0,1378.8,1072.8,0.01,71
9.64861111111111,8086.88338235294,9826.43,11239.87,2988992.0,1378.9,1072.6,0.01,68
9.665555555555555,7470.558,9455.87,10323.64,3216445.0,1379.0,1072.4,0.01,70
9.6825,7656.5873529411765,9700.6,10565.09,2975709.0,1378.8,1072.2,0.01,68
9.699444444444444,7979.089384615385,10153.49,10758.73,2988781.0,1379.0,1072.2,0.01,65
9.716388888888888,7362.018194444445,9533.01,11562.55,3000488.0,1379.2,1072.2,0.01,72
9.733611111111111,7489.869275362318,9265.72,10670.72,3005918.0,1377.9,1070.9,0.01,69
9.750833333333333,7475.8710294117645,9046.03,10500.78,3268684.0,1377.7,1070.7,0.01,68
9.767777777777777,7611.331388888889,9892.65,10794.85,3232625.0,1377.9,1070.8,0.01,72
