cum_step,meta_step,segment,elapsed_train_sec,wallclock_iso,ms_per_step,pElo,nll,loss,pLoss,vLoss,legalMass,pIllM,bn1Mean,gNorm,sae2,eff_alpha,pLogit_mean,pLogit_peak,frozen_file,note,wall_sec,games_fed
1078012,1078012,2,774645.0,2026-08-29T17:46:05,692.7,1602,2.186,2.8978,1.8851,1.0127,0.9995,0.0007,,2.184,,,159.037,,,,,
1078962,1078962,2,775311.0,2026-08-29T17:57:11,685.2,1601,2.201,2.9043,1.8922,1.0121,0.9994,0.0007,,2.18,,,159.036,,,,,
1080012,1080012,2,776040.0,2026-08-29T18:09:20,671.2,1612,2.218,2.9215,1.9085,1.013,0.9994,0.0007,,2.239,,,159.089,,,,,
1080965,1080965,2,776706.0,2026-08-29T18:20:27,695.9,1609,2.192,2.9194,1.9048,1.0146,0.9997,0.0007,,2.341,,,159.066,,,,,
1082014,1082014,2,,2026-08-29T18:33:03,,1606,2.194,2.927,1.9035,1.0235,,,,2.21,,,,,,,,
1083021,1083021,2,778161.0,2026-08-29T18:44:42,675.7,1601,2.203,2.9182,1.9002,1.018,0.9995,0.0007,,2.198,,,159.039,,,,,
1083990,1083990,2,778829.0,2026-08-29T18:55:49,676.5,1617,2.190,2.9255,1.9064,1.0191,0.9994,0.0007,,2.213,,,159.031,,,,,
1084958,1084958,2,779496.0,2026-08-29T19:06:57,671.0,1603,2.203,2.9225,1.9042,1.0183,0.9996,0.0007,,2.304,,,159.027,,,,,
1085977,1085977,2,,2026-08-29T19:18:28,,1608,2.201,2.9113,1.9013,1.01,,,,2.246,,,,,,,,
1087000,1087000,2,780890.0,2026-08-29T19:30:11,674.8,1609,2.196,2.918,1.9044,1.0136,0.9992,0.0007,,2.235,,,159.008,,,,,
1087975,1087975,2,781557.0,2026-08-29T19:41:17,665.0,1608,2.201,2.9207,1.8999,1.0208,0.9996,0.0007,,2.288,,,159.008,,,,,
1089039,1089039,2,782285.0,2026-08-29T19:53:25,669.3,1611,2.195,2.9156,1.901,1.0146,0.9994,0.0007,,2.262,,,159.01,,,,,
1090020,1090020,2,782951.0,2026-08-29T20:04:31,662.8,1606,2.199,2.9156,1.9006,1.015,0.9997,0.0007,,2.175,,,159.01,,,,,
1091000,1091000,2,783617.0,2026-08-29T20:15:38,667.1,1607,2.202,2.9162,1.9009,1.0153,0.9995,0.0007,,2.172,,,159.012,,,,,
1091971,1091971,2,784283.0,2026-08-29T20:26:44,676.6,1597,2.206,2.9133,1.8979,1.0154,0.9995,0.0007,,2.312,,,159.012,,,,,
1092959,1092959,2,784950.0,2026-08-29T20:37:51,659.5,1610,2.178,2.9108,1.892,1.0188,0.9994,0.0007,,2.413,,,159.006,,,,,
1093973,1093973,2,,2026-08-29T20:49:14,,1608,2.189,2.9062,1.8901,1.0161,,,,2.243,,,,,,,,
1095030,1095030,2,786346.0,2026-08-29T21:01:06,656.7,1605,2.189,2.9043,1.8906,1.0137,0.9995,0.0007,,2.338,,,159.006,,,,,
1096020,1096020,2,787012.0,2026-08-29T21:12:13,658.3,1625,2.169,2.909,1.892,1.017,0.9994,0.0007,,2.644,,,159.014,,,,,
1096990,1096990,2,787679.0,2026-08-29T21:23:20,661.9,1604,2.192,2.8839,1.8703,1.0136,0.9996,0.0007,,2.317,,,159.0,,,,,
1097997,1097997,2,,2026-08-29T21:34:38,,1606,2.198,2.8964,1.8894,1.007,,,,2.297,,,,,,,,
1098975,1098975,2,789015.0,2026-08-29T21:45:35,657.4,1604,2.200,2.9074,1.8944,1.013,0.9996,0.0006,,2.269,,,159.0,,,,,
1099967,1099967,2,789681.0,2026-08-29T21:56:41,654.8,1599,2.193,2.9197,1.8935,1.0262,0.9996,0.0007,,2.379,,,159.0,,,,,
1100957,1100957,2,790346.0,2026-08-29T22:07:47,658.3,1607,2.190,2.9207,1.8987,1.022,0.9949,0.0007,,2.283,,,159.002,,,,,
1102039,1102039,2,791073.0,2026-08-29T22:19:53,656.8,1605,2.195,2.9249,1.9022,1.0227,0.9997,0.0007,,2.201,,,159.002,,,,,
1103025,1103025,2,791739.0,2026-08-29T22:31:00,664.5,1604,2.199,2.9272,1.8996,1.0276,0.9983,0.0007,,2.277,,,159.004,,,,,
1104018,1104018,2,792406.0,2026-08-29T22:42:07,656.5,1594,2.201,2.9229,1.8968,1.0261,0.9976,0.0007,,2.348,,,159.01,,,,,
1105012,1105012,2,793072.0,2026-08-29T22:53:12,653.5,1604,2.218,2.9131,1.8985,1.0146,0.9994,0.0007,,2.27,,,159.029,,,,,
1106009,1106009,2,793739.0,2026-08-29T23:04:20,655.7,1601,2.206,2.9047,1.8986,1.0061,0.9996,0.0007,,2.215,,,159.055,,,,,
1107002,1107002,2,794406.0,2026-08-29T23:15:26,655.5,1601,2.209,2.914,1.9026,1.0114,0.9995,0.0007,,2.21,,,159.07,,,,,
1107996,1107996,2,795072.0,2026-08-29T23:26:33,660.9,1596,2.208,2.9107,1.8955,1.0152,0.9996,0.0007,,2.258,,,159.074,,,,,
1108980,1108980,2,795738.0,2026-08-29T23:37:39,659.2,1606,2.190,2.921,1.904,1.017,0.9997,0.0007,,2.304,,,159.068,,,,,
1109979,1109979,2,796405.0,2026-08-29T23:48:46,652.4,1605,2.188,2.9257,1.907,1.0187,0.9996,0.0007,,2.256,,,159.059,,,,,
1110976,1110976,2,797073.0,2026-08-29T23:59:54,653.3,1604,2.191,2.9246,1.9022,1.0224,0.9995,0.0007,,2.271,,,159.025,,,,,
1111962,1111962,2,797740.0,2026-08-30T00:11:01,665.0,1611,2.191,2.9247,1.9006,1.0241,0.9995,0.0007,,2.365,,,159.018,,,,,
1113037,1113037,2,798468.0,2026-08-30T00:23:09,667.0,1607,2.176,2.9058,1.8878,1.018,0.9994,0.0007,,2.369,,,159.016,,,,,
1114001,1114001,2,799136.0,2026-08-30T00:34:16,680.8,1613,2.175,2.9021,1.8931,1.009,0.9993,0.0007,,2.302,,,159.021,,,,,
1114964,1114964,2,799803.0,2026-08-30T00:45:23,670.4,1606,2.191,2.9181,1.8923,1.0258,0.9995,0.0007,,2.298,,,159.025,,,,,
1116033,1116033,2,800528.0,2026-08-30T00:57:29,665.6,1603,2.194,2.9142,1.8865,1.0277,0.9996,0.0007,,2.602,,,159.043,,,,,
1117011,1117011,2,801194.0,2026-08-30T01:08:35,667.3,1607,2.192,2.9219,1.8945,1.0274,0.9993,0.0007,,2.52,,,159.043,,,,,
1117992,1117992,2,801861.0,2026-08-30T01:19:42,669.1,1598,2.207,2.908,1.8921,1.0159,0.9996,0.0007,,2.274,,,159.035,,,,,
1118958,1118958,2,802529.0,2026-08-30T01:30:49,675.7,1600,2.204,2.9104,1.8904,1.02,0.9987,0.0007,,2.365,,,159.031,,,,,
1120034,1120034,2,803257.0,2026-08-30T01:42:58,660.4,1610,2.191,2.9094,1.8876,1.0218,0.9988,0.0007,,2.632,,,159.025,,,,,
1121020,1121020,2,803924.0,2026-08-30T01:54:04,663.0,1607,2.218,2.9141,1.8902,1.0239,0.9995,0.0007,,2.651,,,159.004,,,,,
1122008,1122008,2,804591.0,2026-08-30T02:05:12,660.0,1601,2.206,2.9126,1.8886,1.024,0.9994,0.0007,,2.362,,,159.0,,,,,
1122982,1122982,2,805259.0,2026-08-30T02:16:20,658.5,1605,2.200,2.9802,1.9329,1.0473,0.9995,0.0007,,2.418,,,159.0,,,,,
1123963,1123963,2,805925.0,2026-08-30T02:27:26,667.8,1598,2.215,2.9256,1.8932,1.0324,0.9993,0.0007,,2.387,,,159.006,,,,,
1125039,1125039,2,806652.0,2026-08-30T02:39:33,656.8,1597,2.165,2.9106,1.8905,1.0201,0.9993,0.0007,,2.242,,,159.003,,,,,
1126025,1126025,2,807319.0,2026-08-30T02:50:40,662.2,1603,2.166,2.9208,1.8963,1.0245,0.9994,0.0007,,2.164,,,159.003,,,,,
1127013,1127013,2,807988.0,2026-08-30T03:01:48,660.6,1602,2.165,2.914,1.8927,1.0213,0.9996,0.0007,,2.155,,,159.002,,,,,
1128005,1128005,2,808655.0,2026-08-30T03:12:56,660.6,1607,2.174,2.91,1.8931,1.0169,0.9996,0.0007,,2.276,,,159.002,,,,,
1128991,1128991,2,809322.0,2026-08-30T03:24:03,664.0,1602,2.214,2.9169,1.8902,1.0267,0.999,0.0007,,2.344,,,159.0,,,,,
1129970,1129970,2,809989.0,2026-08-30T03:35:10,661.6,1604,2.211,2.9137,1.8974,1.0163,0.9994,0.0007,,2.243,,,159.0,,,,,
1131042,1131042,2,810716.0,2026-08-30T03:47:17,664.0,1608,2.209,2.9162,1.8925,1.0237,0.9995,0.0006,,2.306,,,159.0,,,,,
1132021,1132021,2,811381.0,2026-08-30T03:58:22,664.9,1619,2.180,2.9117,1.8813,1.0304,0.9992,0.0007,,2.651,,,159.0,,,,,
1133006,1133006,2,812047.0,2026-08-30T04:09:28,664.4,1612,2.212,2.917,1.8956,1.0214,0.9992,0.0007,,2.384,,,159.0,,,,,
1133986,1133986,2,812711.0,2026-08-30T04:20:32,662.4,1604,2.212,2.9202,1.9049,1.0153,0.9993,0.0007,,2.25,,,159.0,,,,,
1134968,1134968,2,813379.0,2026-08-30T04:31:39,666.1,1611,2.210,2.914,1.8958,1.0182,0.9997,0.0007,,2.352,,,159.0,,,,,
1136022,1136022,2,814106.0,2026-08-30T04:43:46,663.8,1610,2.169,2.9162,1.8905,1.0257,0.9973,0.0007,,2.702,,,159.0,,,,,
1136982,1136982,2,814771.0,2026-08-30T04:54:52,668.4,1614,2.219,2.8424,1.7876,1.0548,0.9997,0.0007,,2.711,,,159.0,,,,,
1137970,1137970,2,815439.0,2026-08-30T05:05:59,663.3,1610,2.211,2.8901,1.8766,1.0135,0.9993,0.0007,,2.265,,,159.0,,,,,
1139039,1139039,2,816165.0,2026-08-30T05:18:06,665.1,1612,2.215,2.9006,1.8807,1.0199,0.9996,0.0007,,2.267,,,159.0,,,,,
1140016,1140016,2,816831.0,2026-08-30T05:29:12,670.7,1637,2.206,2.91,1.8832,1.0268,0.9975,0.0007,,2.516,,,159.0,,,,,
1140995,1140995,2,817497.0,2026-08-30T05:40:18,664.9,1616,2.207,2.9054,1.885,1.0204,0.9997,0.0007,,2.318,,,159.0,,,,,
1141976,1141976,2,818164.0,2026-08-30T05:51:24,664.4,1611,2.212,2.902,1.8839,1.0181,0.9993,0.0007,,2.268,,,159.0,,,,,
1142960,1142960,2,818830.0,2026-08-30T06:02:31,664.7,1617,2.210,2.9072,1.886,1.0212,0.9998,0.0007,,2.288,,,159.0,,,,,
1144026,1144026,2,819557.0,2026-08-30T06:14:37,665.9,1604,2.223,2.9137,1.8869,1.0268,0.9996,0.0007,,2.546,,,159.0,,,,,
1145009,1145009,2,820224.0,2026-08-30T06:25:44,665.9,1610,2.217,2.9182,1.8951,1.0231,0.9992,0.0007,,2.481,,,159.0,,,,,
1145977,1145977,2,820890.0,2026-08-30T06:36:51,667.6,1611,2.218,2.913,1.8983,1.0147,0.9987,0.0007,,2.288,,,159.0,,,,,
1146956,1146956,2,821556.0,2026-08-30T06:47:57,663.8,1608,2.220,2.9002,1.8882,1.012,0.9996,0.0007,,2.39,,,159.0,,,,,
1148026,1148026,2,822283.0,2026-08-30T07:00:03,666.0,1605,2.211,2.9128,1.8854,1.0274,0.9965,0.0007,,2.625,,,159.0,,,,,
1149003,1149003,2,822950.0,2026-08-30T07:11:11,669.3,1613,2.215,2.9059,1.8874,1.0185,0.9996,0.0007,,2.407,,,159.002,,,,,
1149984,1149984,2,823617.0,2026-08-30T07:22:18,666.5,1610,2.206,2.9179,1.8944,1.0235,0.9979,0.0007,,2.286,,,159.002,,,,,
1151041,1151041,2,824344.0,2026-08-30T07:34:25,674.2,1611,2.203,2.9062,1.8958,1.0104,0.9995,0.0007,,2.322,,,159.002,,,,,
1152022,1152022,2,825010.0,2026-08-30T07:45:31,662.2,1605,2.204,2.9122,1.8873,1.0249,0.9997,0.0007,,2.49,,,159.002,,,,,
1152980,1152980,2,825677.0,2026-08-30T07:56:38,667.7,1616,2.204,2.9276,1.9188,1.0088,0.9994,0.0008,,2.371,,,159.0,,,,,
1153958,1153958,2,826345.0,2026-08-30T08:07:45,668.9,1614,2.202,2.9239,1.9197,1.0042,0.999,0.0007,,2.246,,,159.0,,,,,
1155026,1155026,2,827073.0,2026-08-30T08:19:53,668.6,1618,2.208,2.9204,1.913,1.0074,0.9996,0.0007,,2.223,,,158.991,,,,,
1155994,1155994,2,827741.0,2026-08-30T08:31:01,683.6,1605,2.195,2.8965,1.8836,1.0129,0.9996,0.0007,,2.404,,,158.994,,,,,
1156957,1156957,2,828407.0,2026-08-30T08:42:07,670.2,1612,2.198,2.9024,1.8918,1.0106,0.9989,0.0007,,2.329,,,158.995,,,,,
1158025,1158025,2,829135.0,2026-08-30T08:54:16,667.3,1605,2.194,2.904,1.8962,1.0078,0.9995,0.0007,,2.311,,,158.996,,,,,
1159003,1159003,2,829804.0,2026-08-30T09:05:24,668.6,1609,2.201,2.9133,1.8985,1.0148,0.9994,0.0007,,2.343,,,158.996,,,,,
1159982,1159982,2,830471.0,2026-08-30T09:16:31,669.6,1621,2.162,2.9089,1.8925,1.0164,0.9987,0.0007,,2.406,,,159.0,,,,,
1161043,1161043,2,831199.0,2026-08-30T09:28:40,675.1,1608,2.206,2.9076,1.8899,1.0177,0.9996,0.0007,,2.394,,,159.0,,,,,
1162013,1162013,2,831867.0,2026-08-30T09:39:47,668.0,1609,2.208,2.912,1.8914,1.0206,0.9996,0.0007,,2.342,,,159.0,,,,,
1162965,1162965,2,832533.0,2026-08-30T09:50:54,667.5,1607,2.203,2.8835,1.8668,1.0167,0.9996,0.0007,,2.288,,,159.0,,,,,
1164031,1164031,2,833261.0,2026-08-30T10:03:02,668.5,1610,2.205,2.9078,1.8906,1.0172,0.9995,0.0007,,2.326,,,159.0,,,,,
1165014,1165014,2,833929.0,2026-08-30T10:14:10,666.6,1614,2.212,2.9099,1.8923,1.0176,0.9995,0.0007,,2.26,,,158.972,,,,,
1165993,1165993,2,834595.0,2026-08-30T10:25:15,667.2,1609,2.214,2.8978,1.8848,1.013,0.9995,0.0007,,2.179,,,158.961,,,,,
1166967,1166967,2,835261.0,2026-08-30T10:36:22,664.5,1614,2.215,2.8881,1.8827,1.0054,0.9996,0.0007,,2.171,,,158.955,,,,,
1168044,1168044,2,835990.0,2026-08-30T10:48:30,662.5,1605,2.233,2.8936,1.8804,1.0132,0.9993,0.0007,,2.309,,,158.951,,,,,
1169029,1169029,2,836657.0,2026-08-30T10:59:38,662.0,1604,2.203,2.9034,1.8858,1.0176,0.9993,0.0006,,2.308,,,158.951,,,,,
1170021,1170021,2,837324.0,2026-08-30T11:10:45,659.7,1607,2.212,2.9047,1.8846,1.0201,0.9992,0.0006,,2.301,,,158.959,,,,,
1171010,1171010,2,837991.0,2026-08-30T11:21:52,659.8,1603,2.211,2.9035,1.8867,1.0168,0.9996,0.0006,,2.312,,,158.967,,,,,
1171992,1171992,2,838658.0,2026-08-30T11:32:58,668.6,1600,2.216,2.8965,1.8846,1.0119,0.9994,0.0007,,2.321,,,158.98,,,,,
1172980,1172980,2,839325.0,2026-08-30T11:44:06,663.0,1607,2.217,2.9034,1.8869,1.0165,0.9994,0.0007,,2.331,,,158.986,,,,,
1173970,1173970,2,839994.0,2026-08-30T11:55:14,661.0,1605,2.218,2.9097,1.8901,1.0196,0.9996,0.0007,,2.246,,,158.986,,,,,
1175027,1175027,2,840720.0,2026-08-30T12:07:21,659.2,1607,2.219,2.9282,1.9233,1.0049,0.9996,0.0007,,2.275,,,159.0,,,,,
1176015,1176015,2,841387.0,2026-08-30T12:18:28,661.5,1609,2.221,2.9009,1.8841,1.0168,0.9996,0.0007,,2.387,,,159.0,,,,,
1177017,1177017,2,842176.0,2026-08-30T12:31:37,825.2,1604,2.204,2.901,1.8918,1.0092,0.9995,0.0007,,2.328,,,159.0,,,,,
1177968,1177968,2,842967.0,2026-08-30T12:44:48,787.3,1601,2.211,2.9004,1.8904,1.01,0.9995,0.0007,,2.35,,,159.0,,,,,
1178981,1178981,2,,2026-08-30T12:58:15,,1607,2.204,2.8975,1.888,1.0095,,,,2.384,,,,,,,,
1180025,1180025,2,844608.0,2026-08-30T13:12:09,766.1,1605,2.218,2.9008,1.8891,1.0117,0.9995,0.0007,,2.356,,,159.0,,,,,
1181031,1181031,2,845461.0,2026-08-30T13:26:22,805.3,1604,2.225,2.8924,1.8794,1.013,0.9993,0.0007,,2.331,,,159.0,,,,,
1181957,1181957,2,846129.0,2026-08-30T13:37:29,694.0,1602,2.234,2.896,1.8822,1.0138,0.9993,0.0007,,2.292,,,159.0,,,,,
1182997,1182997,2,846858.0,2026-08-30T13:49:38,693.5,1608,2.230,2.8931,1.8825,1.0106,0.9997,0.0007,,2.36,,,159.0,,,,,
1184022,1184022,2,847586.0,2026-08-30T14:01:47,684.1,1607,2.226,2.9256,1.9029,1.0227,0.9992,0.0007,,2.221,,,159.0,,,,,
1184817,1184817,2,848132.0,2026-08-30T14:10:53,682.0,1613,2.210,2.9238,1.9034,1.0204,0.9985,0.0007,,2.412,,,159.0,,,,,
