cum_step,meta_step,segment,elapsed_train_sec,wallclock_iso,ms_per_step,pElo,nll,loss,pLoss,vLoss,legalMass,pIllM,bn1Mean,gNorm,sae2,eff_alpha,pLogit_mean,pLogit_peak,frozen_file,note,wall_sec,games_fed
520992,520992,48,894965.0,2026-06-11T08:09:27,1602.0,576.605,6.2694,1.4282,0.6499,0.7783,0.9875,0.0109,,1.124,,,19.558,,,,,
521991,521991,48,897140.0,2026-06-11T08:45:34,2213.6,574.056,6.28068,1.4352,0.6537,0.7815,0.9942,0.0108,,1.127,,,19.568,,,,,
522992,522992,48,899491.0,2026-06-11T09:24:48,2134.3,574.056,6.27372,1.4275,0.6489,0.7786,0.9961,0.0109,,1.126,,,19.576,,,,,
523994,523994,48,901784.0,2026-06-11T10:02:59,2146.3,573.202,6.25191,1.4318,0.6521,0.7797,0.9826,0.0108,,1.127,,,19.58,,,,,
525008,525008,48,904266.0,2026-06-11T10:44:22,1975.0,577.452,6.2677,1.4352,0.6539,0.7813,0.9947,0.0107,,1.126,,,19.589,,,,,
525998,525998,48,906859.0,2026-06-11T11:27:35,1819.9,580.822,6.24599,1.4263,0.6494,0.7769,0.9872,0.0108,,1.127,,,19.595,,,,,
527005,527005,48,909510.0,2026-06-11T12:11:45,1747.6,574.907,6.25376,1.4376,0.6548,0.7828,0.9878,0.0107,,1.132,,,19.6,,,,,
528003,528003,48,912085.0,2026-06-11T12:54:41,1741.6,574.056,6.25289,1.4289,0.6506,0.7783,0.9798,0.0107,,1.129,,,19.609,,,,,
529010,529010,48,914658.0,2026-06-11T13:37:34,1649.0,573.202,6.33166,1.3696,0.6185,0.7511,0.9928,0.0103,,1.114,,,19.651,,,,,
530002,530002,48,917123.0,2026-06-11T14:18:40,1599.8,576.605,6.2842,1.3786,0.623,0.7556,0.9786,0.0103,,1.119,,,19.668,,,,,
531004,531004,48,919707.0,2026-06-11T15:01:42,2158.9,570.632,6.32639,1.3711,0.6187,0.7524,0.9931,0.0104,,1.116,,,19.674,,,,,
531991,531991,48,923769.0,2026-06-11T16:09:24,2108.3,571.491,6.35322,1.3727,0.6201,0.7526,0.9878,0.0103,,1.122,,,19.674,,,,,
