cum_step,meta_step,segment,elapsed_train_sec,wallclock_iso,ms_per_step,pElo,nll,loss,pLoss,vLoss,legalMass,pIllM,bn1Mean,gNorm,sae2,eff_alpha,pLogit_mean,pLogit_peak,frozen_file,note
1000,1000,0,367.4,2026-06-29T11:32:37,283.9,889.3,3.178,3.93,3.11,0.82,0.9214,,0.037,1.586,0.8455,,14.30,19.625,20260629-mini1b-Coxw-step1000-frozen.safetensors,
2000,2000,0,731.7,2026-06-29T11:38:41,281.3,1023.0,2.847,3.84,3.02,0.82,0.9497,,0.049,1.172,0.8739,,15.18,21.25,20260629-mini1b-Coxw-step2000-frozen.safetensors,
3000,3000,0,1093.8,2026-06-29T11:44:43,279.9,1041.6,2.797,3.82,3.00,0.82,0.9587,,0.062,1.312,0.8879,,15.61,21.875,20260629-mini1b-Coxw-step3000-frozen.safetensors,
4000,4000,0,1457.8,2026-06-29T11:50:47,280.3,1079.2,2.754,3.76,2.94,0.82,0.9641,,0.073,1.195,0.8974,,16.01,22.375,20260629-mini1b-Coxw-step4000-frozen.safetensors,
5000,5000,0,1820.7,2026-06-29T11:56:50,279.5,1078.6,2.744,3.73,2.92,0.81,0.9683,,0.079,0.969,0.9033,,16.23,23.125,20260629-mini1b-Coxw-step5000-frozen.safetensors,
6000,6000,0,2185.2,2026-06-29T12:02:55,282.0,1131.6,2.669,3.73,2.89,0.84,0.9714,,0.086,1.102,0.9089,,16.35,22.375,20260629-mini1b-Coxw-step6000-frozen.safetensors,
7000,7000,0,2548.8,2026-06-29T12:08:58,282.9,1097.0,2.733,3.72,2.88,0.84,0.9746,,0.093,1.031,0.9128,,16.46,23.375,20260629-mini1b-Coxw-step7000-frozen.safetensors,
8000,8000,0,2913.3,2026-06-29T12:15:03,284.0,1096.0,2.717,3.67,2.86,0.81,0.9741,,0.098,0.984,0.9167,,16.43,22.75,20260629-mini1b-Coxw-step8000-frozen.safetensors,
9000,9000,0,3277.6,2026-06-29T12:21:07,285.6,1153.0,2.635,3.65,2.84,0.81,0.9767,,0.102,1.078,0.9191,,16.50,23.25,20260629-mini1b-Coxw-step9000-frozen.safetensors,
10000,10000,0,3642.0,2026-06-29T12:27:12,281.6,1196.1,2.556,3.65,2.84,0.81,0.9746,,0.108,1.188,0.9215,,16.71,24.25,20260629-mini1b-Coxw-step10000-frozen.safetensors,
11000,11000,0,4010.3,2026-06-29T12:33:20,279.6,1151.4,2.605,3.668,2.8438,0.8242,,,,,,,16.78,24.25,20260629-mini1b-Coxw-step11000-frozen.safetensors,
12000,12000,0,4374.3,2026-06-29T12:39:24,281.0,1178.0,2.574,3.61,2.80,0.81,0.9808,,0.115,1.148,0.9272,,16.77,24.5,20260629-mini1b-Coxw-step12000-frozen.safetensors,
13000,13000,0,4741.8,2026-06-29T12:45:31,282.5,1169.7,2.591,3.66,2.86,0.80,0.9797,,0.117,1.086,0.9293,,16.75,23.875,20260629-mini1b-Coxw-step13000-FINAL-frozen.safetensors,FINAL
14000,14000,0,5107.7,2026-06-29T12:51:37,281.7,1212.2,2.527,3.66,2.83,0.83,0.9801,,0.121,1.062,0.9314,,16.71,24.375,20260629-mini1b-Coxw-step14000-frozen.safetensors,
15000,15000,0,5473.0,2026-06-29T12:57:43,282.0,1225.2,2.514,3.61,2.78,0.83,0.9817,,0.125,1.133,0.9335,,16.74,24.75,20260629-mini1b-Coxw-step15000-frozen.safetensors,
16000,16000,0,5836.8,2026-06-29T13:03:46,282.0,1203.4,2.521,3.62,2.80,0.82,0.9812,,0.125,1.086,0.9355,,16.85,24.125,20260629-mini1b-Coxw-step16000-frozen.safetensors,
17000,17000,0,6201.1,2026-06-29T13:09:51,282.0,1207.6,2.548,3.66,2.84,0.82,0.9840,,0.129,0.949,0.9355,,16.76,24.75,20260629-mini1b-Coxw-step17000-frozen.safetensors,
18000,18000,0,6566.7,2026-06-29T13:15:56,281.5,1213.8,2.519,3.61,2.81,0.80,0.9858,,0.132,1.133,0.9374,,16.69,24.625,20260629-mini1b-Coxw-step18000-frozen.safetensors,
19000,19000,0,6930.5,2026-06-29T13:22:00,281.4,1239.7,2.492,3.61,2.81,0.80,0.9847,,0.134,1.062,0.9393,,16.62,24.25,20260629-mini1b-Coxw-step19000-frozen.safetensors,
20000,20000,0,7295.4,2026-06-29T13:28:05,285.1,1218.4,2.520,3.65,2.84,0.81,0.9843,,0.137,1.000,0.9411,,16.69,24.375,20260629-mini1b-Coxw-step20000-frozen.safetensors,
21000,21000,0,7662.5,2026-06-29T13:34:12,282.6,1210.2,2.546,3.68,2.86,0.82,0.9840,,0.138,0.945,0.9411,,16.75,25.0,20260629-mini1b-Coxw-step21000-frozen.safetensors,
22000,22000,0,8031.5,2026-06-29T13:40:21,282.9,1214.3,2.544,3.63,2.81,0.82,0.9857,,0.142,1.016,0.9428,,16.70,24.5,20260629-mini1b-Coxw-step22000-frozen.safetensors,
23000,23000,0,8397.8,2026-06-29T13:46:27,295.8,1226.2,2.528,3.65,2.83,0.82,0.9860,,0.146,0.879,0.9445,,16.64,24.625,20260629-mini1b-Coxw-step23000-frozen.safetensors,
24000,24000,0,8764.1,2026-06-29T13:52:34,280.4,1255.2,2.464,3.63,2.83,0.80,0.9861,,0.148,0.922,0.9445,,16.76,24.75,20260629-mini1b-Coxw-step24000-frozen.safetensors,
25000,25000,0,9130.9,2026-06-29T13:58:40,287.3,1235.0,2.518,3.64,2.83,0.81,0.9870,,0.152,0.980,0.9462,,16.67,24.25,20260629-mini1b-Coxw-step25000-frozen.safetensors,
26000,26000,0,9495.3,2026-06-29T14:04:45,283.1,1284.6,2.430,3.61,2.80,0.81,0.9852,,0.155,1.062,0.9478,,16.75,25.125,20260629-mini1b-Coxw-step26000-frozen.safetensors,
27000,27000,0,9860.7,2026-06-29T14:10:50,281.6,1270.7,2.467,3.62,2.81,0.81,0.9869,,0.156,0.891,0.9478,,16.60,24.0,20260629-mini1b-Coxw-step27000-frozen.safetensors,
28000,28000,0,10226.3,2026-06-29T14:16:56,280.2,1261.9,2.476,3.58,2.78,0.80,0.9879,,0.158,0.992,0.9494,,16.73,25.0,20260629-mini1b-Coxw-step28000-frozen.safetensors,
29000,29000,0,10593.2,2026-06-29T14:23:03,281.1,1277.4,2.457,3.58,2.78,0.80,0.9874,,0.159,0.957,0.9509,,16.69,24.875,20260629-mini1b-Coxw-step29000-frozen.safetensors,
30000,30000,0,10958.0,2026-06-29T14:29:08,281.3,1292.3,2.438,3.68,2.84,0.84,0.9890,,0.160,2.391,0.9509,,16.63,24.25,20260629-mini1b-Coxw-step30000-frozen.safetensors,
31000,31000,0,11323.1,2026-06-29T14:35:13,281.1,1251.6,2.475,3.61,2.80,0.81,0.9890,,0.161,0.953,0.9524,,16.65,24.75,20260629-mini1b-Coxw-step31000-frozen.safetensors,
32000,32000,0,11689.7,2026-06-29T14:41:19,283.1,1278.4,2.447,3.55,2.73,0.82,0.9879,,0.164,1.094,0.9524,,16.61,24.5,20260629-mini1b-Coxw-step32000-frozen.safetensors,
33000,33000,0,12052.7,2026-06-29T14:47:22,283.3,1273.8,2.437,3.64,2.83,0.81,0.9882,,0.165,1.039,0.9538,,16.61,24.375,20260629-mini1b-Coxw-step33000-frozen.safetensors,
34000,34000,0,12416.6,2026-06-29T14:53:26,281.9,1284.6,2.429,3.63,2.81,0.82,0.9887,,0.167,0.879,0.9538,,16.60,24.375,20260629-mini1b-Coxw-step34000-frozen.safetensors,
35000,35000,0,12781.1,2026-06-29T14:59:31,282.1,1271.2,2.450,3.59,2.78,0.81,0.9895,,0.167,0.953,0.9552,,16.59,24.375,20260629-mini1b-Coxw-step35000-frozen.safetensors,
36000,36000,0,13147.2,2026-06-29T15:05:37,281.1,1269.6,2.429,3.59,2.78,0.81,0.9899,,0.167,0.934,0.9552,,16.56,25.5,20260629-mini1b-Coxw-step36000-frozen.safetensors,
37000,37000,0,13513.4,2026-06-29T15:11:43,282.0,1282.5,2.435,3.64,2.83,0.81,0.9904,,0.167,0.961,0.9565,,16.56,24.5,20260629-mini1b-Coxw-step37000-frozen.safetensors,
38000,38000,0,13881.2,2026-06-29T15:17:51,282.0,1313.0,2.388,3.61,2.80,0.81,0.9895,,0.168,1.016,0.9578,,16.49,24.25,20260629-mini1b-Coxw-step38000-frozen.safetensors,
39000,39000,0,14246.5,2026-06-29T15:23:56,283.3,1266.5,2.448,3.51,2.69,0.82,0.9904,,0.169,1.703,0.9578,,16.59,25.125,20260629-mini1b-Coxw-step39000-frozen.safetensors,
40000,40000,0,14613.1,2026-06-29T15:30:03,282.2,1288.7,2.439,3.61,2.80,0.81,0.9902,,0.167,0.902,0.9591,,16.52,24.75,20260629-mini1b-Coxw-step40000-frozen.safetensors,
41000,41000,0,14979.9,2026-06-29T15:36:09,283.7,1287.7,2.441,3.57,2.75,0.82,0.9910,,0.167,0.988,0.9591,,16.64,25.125,20260629-mini1b-Coxw-step41000-frozen.safetensors,
42000,42000,0,15345.2,2026-06-29T15:42:15,285.3,1323.3,2.401,3.62,2.80,0.82,0.9905,,0.165,0.820,0.9603,,16.55,24.375,20260629-mini1b-Coxw-step42000-frozen.safetensors,
43000,43000,0,15711.8,2026-06-29T15:48:21,280.8,1292.3,2.435,3.6094,2.7969,0.8125,0.9910,,0.166,0.816,0.9603,,16.47,24.375,20260629-mini1b-Coxw-step43000-frozen.safetensors,
49000,49000,0,17900.4,2026-06-29T16:24:50,277.1,1329.97,2.3843,3.582,2.7656,0.8164,0.9916,,0.179,0.941,0.9638,,16.41,24.375,20260629-mini1b-Coxw-step49000-frozen.safetensors,
50000,50000,0,18269.2,2026-06-29T16:30:59,286.0,1309.88,2.4303,3.5976,2.7812,0.8164,0.9926,,0.181,0.797,0.9638,,16.33,24.125,20260629-mini1b-Coxw-step50000-frozen.safetensors,
51000,51000,0,18634.7,2026-06-29T16:37:04,283.3,1331.51,2.3959,3.6211,2.7969,0.8242,0.9922,,0.184,1.094,0.9649,,16.34,24.625,20260629-mini1b-Coxw-step51000-frozen.safetensors,
52000,52000,0,18998.8,2026-06-29T16:43:08,284.0,1305.76,2.4093,3.4883,2.6719,0.8164,0.9921,,0.186,1.531,0.9649,,16.39,24.5,20260629-mini1b-Coxw-step52000-frozen.safetensors,
53000,53000,0,19364.3,2026-06-29T16:49:14,285.2,1320.18,2.3655,3.5898,2.7656,0.8242,0.9919,,0.187,0.852,0.9660,,16.31,24.125,20260629-mini1b-Coxw-step53000-frozen.safetensors,
54000,54000,0,19729.2,2026-06-29T16:55:19,281.4,1333.06,2.3804,3.5742,2.7812,0.7930,0.9919,,0.189,0.898,0.9660,,16.28,24.875,20260629-mini1b-Coxw-step54000-frozen.safetensors,
55000,55000,0,20093.5,2026-06-29T17:01:23,282.8,1335.12,2.3685,3.6524,2.8438,0.8086,0.9919,,0.190,1.359,0.9660,,16.42,24.5,20260629-mini1b-Coxw-step55000-frozen.safetensors,
56000,1000,1,20427.2,2026-07-09T00:11:52,269.9,1342.32,2.3677,3.6719,2.8281,0.8398,0.9933,0.0067,0.1924,4.969,0.967,0.9834,16.27,24.5,20260629-mini1b-Coxw-resume-replay-step1000.safetensors,probe-backfill
57000,2000,1,20758.8,2026-07-09T00:17:24,270.8,1332.54,2.3958,3.6875,2.8125,0.8711,0.9916,0.0084,0.1924,5.906,0.967,0.9834,16.242,24.625,20260629-mini1b-Coxw-resume-replay-step2000.safetensors,probe-backfill
58000,3000,1,21090.8,2026-07-09T00:22:56,271.2,1359.82,2.3519,3.4219,2.5625,0.8477,0.9933,0.0067,0.1934,4.531,0.968,0.9839,16.31,25,20260629-mini1b-Coxw-resume-replay-step3000.safetensors,probe-backfill
59000,4000,1,21424.0,2026-07-09T00:28:29,272.9,1327.91,2.405,3.5938,2.7812,0.8047,0.9928,0.0072,0.1943,1.047,0.968,0.9839,16.252,24.875,20260629-mini1b-Coxw-resume-replay-step4000.safetensors,probe-backfill
60000,5000,1,21756.4,2026-07-09T00:34:01,271.1,1358.79,2.3219,3.3438,2.4062,0.9258,0.992,0.008,0.1953,3.547,0.968,0.9839,16.046,23.875,20260629-mini1b-Coxw-resume-replay-step5000.safetensors,probe-backfill
61000,6000,1,22087.7,2026-07-09T00:39:32,270.3,1352.62,2.3633,3.625,2.7969,0.8281,0.993,0.007,0.1973,1.031,0.969,0.9844,16.178,24.375,20260629-mini1b-Coxw-resume-replay-step6000.safetensors,probe-backfill
62000,7000,1,22418.6,2026-07-09T00:45:03,273.5,1363.93,2.3241,3.6406,2.7812,0.8477,0.9931,0.0069,0.1982,2.234,0.969,0.9844,16.203,25.125,20260629-mini1b-Coxw-resume-replay-step7000.safetensors,probe-backfill
63000,8000,1,22749.9,2026-07-09T00:50:35,269.1,1354.16,2.3404,3.4844,2.6406,0.8398,0.992,0.008,0.1992,2.047,0.969,0.9844,16.178,24.625,20260629-mini1b-Coxw-resume-replay-step8000.safetensors,probe-backfill
64000,9000,1,23080.8,2026-07-09T00:56:06,271.1,1327.39,2.3764,3.7344,2.8125,0.9102,0.9938,0.0062,0.1992,5.906,0.969,0.9844,16.068,24.5,20260629-mini1b-Coxw-resume-replay-step9000.safetensors,probe-backfill
65000,10000,1,23410.8,2026-07-09T01:01:36,271.0,1351.59,2.3627,3.6094,2.7812,0.8203,0.9933,0.0067,0.2002,1.328,0.9699,0.9848,16.075,23.875,20260629-mini1b-Coxw-resume-replay-step10000.safetensors,probe-backfill
66000,11000,1,23743.4,2026-07-09T01:07:08,270.2,1356.22,2.3689,3.6875,2.7188,0.957,0.9941,0.0059,0.2012,8.375,0.9699,0.9848,16.034,24.625,20260629-mini1b-Coxw-resume-replay-step11000.safetensors,probe-backfill
67000,12000,1,24074.6,2026-07-09T01:12:39,271.1,1358.28,2.3656,3.5625,2.7344,0.8242,0.9933,0.0067,0.2021,1.289,0.9699,0.9848,16.049,24.625,20260629-mini1b-Coxw-resume-replay-step12000.safetensors,
68000,13000,1,24412.3,2026-07-09T01:18:17,283.6,1356.22,2.3627,3.4844,2.6562,0.8242,0.9925,0.0075,0.2031,1.633,0.9708,0.9853,16.077,24.125,20260629-mini1b-Coxw-resume-replay-step13000.safetensors,probe-backfill
69000,14000,1,24752.1,2026-07-09T01:23:57,266.0,1343.35,2.3626,3.4844,2.6562,0.8242,0.9935,0.0065,0.2041,1.453,0.9708,0.9853,15.942,24.5,20260629-mini1b-Coxw-resume-replay-step14000.safetensors,probe-backfill
70000,15000,1,25084.5,2026-07-09T01:29:29,267.6,1334.09,2.3579,3.4062,2.5156,0.8828,0.9936,0.0064,0.2051,4.094,0.9708,0.9853,16.036,24.375,20260629-mini1b-Coxw-resume-replay-step15000.safetensors,probe-backfill
71000,16000,1,25423.6,2026-07-09T01:35:08,283.4,1389.64,2.3118,3.4531,2.6406,0.8086,0.9926,0.0074,0.2061,2.203,0.9717,0.9858,16.015,24.875,20260629-mini1b-Coxw-resume-replay-step16000.safetensors,probe-backfill
72000,17000,1,25766.3,2026-07-09T01:40:51,276.1,1344.9,2.3661,3.6875,2.8125,0.8711,0.9932,0.0068,0.207,4.812,0.9717,0.9858,15.927,24.625,20260629-mini1b-Coxw-resume-replay-step17000.safetensors,probe-backfill
73000,18000,1,26102.7,2026-07-09T01:46:27,275.9,1325.85,2.4223,3.7656,2.7656,0.9883,0.993,0.007,0.207,7.344,0.9717,0.9858,15.874,24.5,20260629-mini1b-Coxw-resume-replay-step18000.safetensors,probe-backfill
74000,19000,1,26441.5,2026-07-09T01:52:06,283.1,1337.18,2.3784,3.3281,2.4375,0.8789,0.9933,0.0067,0.208,5.344,0.9726,0.9862,15.832,23.875,20260629-mini1b-Coxw-resume-replay-step19000.safetensors,probe-backfill
75000,20000,1,26783.8,2026-07-09T01:57:49,284.1,1329.97,2.3901,3.2969,2.4219,0.8633,0.9938,0.0062,0.209,4.938,0.9726,0.9862,15.905,24.125,20260629-mini1b-Coxw-resume-replay-step20000.safetensors,
76000,21000,1,27125.3,2026-07-09T02:03:30,279.5,1368.56,2.3303,3.5938,2.7656,0.8203,0.993,0.007,0.21,0.918,0.9726,0.9862,15.949,23.875,20260629-mini1b-Coxw-resume-replay-step21000.safetensors,probe-backfill
77000,22000,1,27462.3,2026-07-09T02:09:07,271.9,1327.39,2.3727,3.4375,2.5781,0.8438,0.9921,0.0079,0.2109,3.344,0.9734,0.9866,15.886,24.5,20260629-mini1b-Coxw-resume-replay-step22000.safetensors,probe-backfill
78000,23000,1,27804.1,2026-07-09T02:14:49,279.3,1369.59,2.31,3.375,2.5156,0.8594,0.9939,0.0061,0.2119,4.656,0.9734,0.9866,15.866,24.125,20260629-mini1b-Coxw-resume-replay-step23000.safetensors,probe-backfill
79000,24000,1,28144.9,2026-07-09T02:20:30,286.4,1362.39,2.3423,3.5625,2.75,0.8125,0.9929,0.0071,0.2129,1.406,0.9734,0.9866,15.794,23.75,20260629-mini1b-Coxw-resume-replay-step24000.safetensors,probe-backfill
80000,25000,1,28482.2,2026-07-09T02:26:07,270.4,1361.88,2.3667,3.5938,2.7656,0.8164,0.994,0.006,0.2129,1.312,0.9742,0.9870,15.809,24,20260629-mini1b-Coxw-resume-replay-step25000.safetensors,probe-backfill
81000,26000,1,28818.6,2026-07-09T02:31:43,277.3,1329.45,2.3604,3.3594,2.4688,0.8828,0.9941,0.0059,0.2139,4.844,0.9742,0.9870,15.797,24.5,20260629-mini1b-Coxw-resume-replay-step26000.safetensors,probe-backfill
82000,27000,1,29157.9,2026-07-09T02:37:23,271.8,1392.72,2.2904,3.6094,2.7656,0.8438,0.9939,0.0061,0.2148,1.898,0.9742,0.9870,15.793,23.875,20260629-mini1b-Coxw-resume-replay-step27000.safetensors,probe-backfill
83000,28000,1,29496.2,2026-07-09T02:43:01,272.6,1348.5,2.3155,3.4688,2.625,0.8438,0.9944,0.0056,0.2158,1.828,0.9742,0.9870,15.882,24.125,20260629-mini1b-Coxw-resume-replay-step28000.safetensors,probe-backfill
84000,29000,1,29832.3,2026-07-09T02:48:37,271.4,1358.79,2.3759,3.6406,2.7969,0.8398,0.9937,0.0063,0.2168,2.391,0.975,0.9874,15.697,23.875,20260629-mini1b-Coxw-resume-replay-step29000.safetensors,probe-backfill
85000,30000,1,30171.1,2026-07-09T02:54:16,271.2,1368.05,2.3328,3.5156,2.6875,0.8281,0.994,0.006,0.2168,1.039,0.975,0.9874,15.819,24.125,20260629-mini1b-Coxw-resume-replay-step30000.safetensors,probe-backfill
86000,31000,1,30510.6,2026-07-09T02:59:55,270.5,1406.6,2.2905,3.3438,2.4375,0.9062,0.9938,0.0062,0.2178,4.938,0.975,0.9874,15.774,24.125,20260629-mini1b-Coxw-resume-replay-step31000.safetensors,probe-backfill
87000,32000,1,30845.9,2026-07-09T03:05:31,270.7,1373.7,2.3178,3.5469,2.7188,0.8203,0.993,0.007,0.2188,0.883,0.975,0.9874,15.782,23.625,20260629-mini1b-Coxw-resume-replay-step32000.safetensors,probe-backfill
88000,33000,1,31180.1,2026-07-09T03:11:05,270.3,1353.13,2.3671,3.6406,2.7656,0.875,0.9943,0.0057,0.2197,3.828,0.9758,0.9878,15.724,24,20260629-mini1b-Coxw-resume-replay-step33000.safetensors,probe-backfill
89000,34000,1,31518.8,2026-07-09T03:16:44,273.3,1382.96,2.3078,3.6406,2.75,0.8867,0.9944,0.0056,0.2197,4.375,0.9758,0.9878,15.824,24.125,20260629-mini1b-Coxw-resume-replay-step34000.safetensors,probe-backfill
90000,35000,1,31858.2,2026-07-09T03:22:23,281.6,1381.93,2.318,3.2969,2.4062,0.8867,0.9934,0.0066,0.2207,4.938,0.9758,0.9878,15.724,23.875,20260629-mini1b-Coxw-resume-replay-step35000.safetensors,probe-backfill
91000,36000,1,32194.6,2026-07-09T03:27:59,274.0,1385.01,2.3207,3.2969,2.3906,0.8945,0.9948,0.0052,0.2217,5.812,0.9765,0.9882,15.751,23.875,20260629-mini1b-Coxw-resume-replay-step36000.safetensors,probe-backfill
92000,37000,1,32529.8,2026-07-09T03:33:35,271.2,1333.06,2.3776,3.5,2.6562,0.8398,0.9938,0.0062,0.2227,1.453,0.9765,0.9882,15.641,24,20260629-mini1b-Coxw-resume-replay-step37000.safetensors,probe-backfill
93000,38000,1,32869.0,2026-07-09T03:39:14,272.6,1377.3,2.3283,3.625,2.75,0.8672,0.9935,0.0065,0.2236,2.312,0.9765,0.9882,15.699,23.75,20260629-mini1b-Coxw-resume-replay-step38000.safetensors,probe-backfill
94000,39000,1,33208.8,2026-07-09T03:44:54,273.6,1364.45,2.3378,3.5938,2.7344,0.8516,0.9941,0.0059,0.2246,1.797,0.9765,0.9882,15.601,23.875,20260629-mini1b-Coxw-resume-replay-step39000.safetensors,probe-backfill
95000,40000,1,33543.5,2026-07-09T03:50:28,270.3,1379.87,2.3218,3.7031,2.7969,0.8984,0.9942,0.0058,0.2256,5.438,0.9772,0.9885,15.707,24,20260629-mini1b-Coxw-resume-replay-step40000.safetensors,probe-backfill
96000,41000,1,33880.0,2026-07-09T03:56:05,272.1,1356.22,2.3726,3.6094,2.75,0.8555,0.9941,0.0059,0.2266,2.125,0.9772,0.9885,15.706,23.75,20260629-mini1b-Coxw-resume-replay-step41000.safetensors,probe-backfill
97000,42000,1,34219.2,2026-07-09T04:01:44,270.6,1369.59,2.3295,3.625,2.7656,0.8516,0.9942,0.0058,0.2266,1.219,0.9772,0.9885,15.63,23.75,20260629-mini1b-Coxw-resume-replay-step42000.safetensors,probe-backfill
98000,43000,1,34556.1,2026-07-09T04:07:21,270.7,1345.93,2.3403,3.5156,2.6562,0.8477,0.9941,0.0059,0.2275,1.336,0.9772,0.9885,15.696,24,20260629-mini1b-Coxw-resume-replay-step43000.safetensors,probe-backfill
99000,44000,1,34890.8,2026-07-09T04:12:56,281.4,1404.54,2.3146,3.6094,2.7656,0.8438,0.994,0.006,0.2285,1.711,0.9779,0.9889,15.635,23.75,20260629-mini1b-Coxw-resume-replay-step44000.safetensors,probe-backfill
100000,45000,1,35229.6,2026-07-09T04:18:34,278.2,1374.73,2.3228,3.2812,2.3594,0.9141,0.9933,0.0067,0.2285,5.688,0.9779,0.9889,15.629,23.875,20260629-mini1b-Coxw-resume-replay-step45000.safetensors,probe-backfill
101000,46000,1,35568.7,2026-07-09T04:24:13,271.2,1383.99,2.3005,3.5312,2.6875,0.8359,0.9942,0.0058,0.2295,1.242,0.9779,0.9889,15.638,23.5,20260629-mini1b-Coxw-resume-replay-step46000.safetensors,probe-backfill
102000,47000,1,35903.1,2026-07-09T04:29:48,271.0,1379.87,2.3107,3.6094,2.7812,0.8164,0.9933,0.0067,0.2305,1.656,0.9779,0.9889,15.623,23.875,20260629-mini1b-Coxw-resume-replay-step47000.safetensors,probe-backfill
103000,48000,1,36240.3,2026-07-09T04:35:25,281.6,1361.88,2.3344,3.4062,2.5625,0.8438,0.9943,0.0057,0.2314,3.094,0.9786,0.9892,15.603,23.625,20260629-mini1b-Coxw-resume-replay-step48000.safetensors,probe-backfill
104000,49000,1,36579.6,2026-07-09T04:41:04,282.1,1402.49,2.3094,3.5469,2.7188,0.8281,0.9938,0.0062,0.2314,1.125,0.9786,0.9892,15.603,24,20260629-mini1b-Coxw-resume-replay-step49000.safetensors,probe-backfill
105000,50000,1,36919.7,2026-07-09T04:46:44,268.5,1343.35,2.362,3.6094,2.7344,0.8633,0.9939,0.0061,0.2324,1.969,0.9786,0.9892,15.589,24.5,20260629-mini1b-Coxw-resume-replay-step50000.safetensors,probe-backfill
106000,51000,1,37252.7,2026-07-09T04:52:17,268.4,1400.95,2.2983,3.5,2.6719,0.8281,0.9946,0.0054,0.2334,1.586,0.9792,0.9896,15.62,23.875,20260629-mini1b-Coxw-resume-replay-step51000.safetensors,probe-backfill
107000,52000,1,37589.2,2026-07-09T04:57:54,269.3,1391.7,2.2939,3.4531,2.5938,0.8555,0.9949,0.0051,0.2334,2.5,0.9792,0.9896,15.535,23.75,20260629-mini1b-Coxw-resume-replay-step52000.safetensors,probe-backfill
108000,53000,1,37927.8,2026-07-09T05:03:33,274.9,1387.07,2.305,3.5,2.6562,0.8438,0.9946,0.0054,0.2344,1.164,0.9792,0.9896,15.509,23.75,20260629-mini1b-Coxw-resume-replay-step53000.safetensors,probe-backfill
109000,54000,1,38262.2,2026-07-09T05:09:07,270.9,1382.44,2.3194,3.6719,2.7812,0.8867,0.9941,0.0059,0.2344,3.891,0.9792,0.9896,15.525,23.875,20260629-mini1b-Coxw-resume-replay-step54000.safetensors,probe-backfill
110000,55000,1,38594.9,2026-07-09T05:14:40,269.0,1398.89,2.3015,3.5781,2.7344,0.832,0.9943,0.0057,0.2354,0.895,0.9799,0.9899,15.559,23.625,20260629-mini1b-Coxw-resume-replay-step55000.safetensors,probe-backfill
111000,56000,1,38931.6,2026-07-09T05:20:16,274.7,1374.73,2.3167,3.5469,2.6875,0.8516,0.9938,0.0062,0.2363,1.008,0.9799,0.9899,15.476,23.375,20260629-mini1b-Coxw-resume-replay-step56000.safetensors,probe-backfill
112000,57000,1,39269.9,2026-07-09T05:25:55,279.3,1427.14,2.2641,3.6406,2.7812,0.8594,0.9944,0.0056,0.2373,2.469,0.9799,0.9899,15.561,23.375,20260629-mini1b-Coxw-resume-replay-step57000.safetensors,probe-backfill
113000,58000,1,39604.7,2026-07-09T05:31:29,269.5,1387.07,2.3046,3.4844,2.6406,0.8398,0.9944,0.0056,0.2373,1.484,0.9799,0.9899,15.505,23.5,20260629-mini1b-Coxw-resume-replay-step58000.safetensors,probe-backfill
114000,59000,1,39937.7,2026-07-09T05:37:02,269.4,1386.56,2.3027,3.4688,2.625,0.8398,0.9943,0.0057,0.2383,1.258,0.9805,0.9902,15.489,23.375,20260629-mini1b-Coxw-resume-replay-step59000.safetensors,probe-backfill
115000,60000,1,40275.5,2026-07-09T05:42:40,271.2,1403.0,2.2686,3.5469,2.7031,0.832,0.9948,0.0052,0.2383,1.195,0.9805,0.9902,15.506,23.5,20260629-mini1b-Coxw-resume-replay-step60000.safetensors,probe-backfill
116000,61000,1,40611.9,2026-07-09T05:48:17,278.2,1341.29,2.3579,3.5938,2.7188,0.8672,0.9953,0.0047,0.2393,1.977,0.9805,0.9902,15.383,23.5,20260629-mini1b-Coxw-resume-replay-step61000.safetensors,probe-backfill
117000,62000,1,40948.9,2026-07-09T05:53:54,279.0,1400.95,2.2775,3.4219,2.5625,0.8594,0.9946,0.0054,0.2393,2.359,0.9811,0.9905,15.474,23.625,20260629-mini1b-Coxw-resume-replay-step62000.safetensors,probe-backfill
118000,63000,1,41287.9,2026-07-09T05:59:33,285.9,1392.72,2.2949,3.6406,2.7812,0.8516,0.9945,0.0055,0.2402,1.969,0.9811,0.9905,15.455,23.5,20260629-mini1b-Coxw-resume-replay-step63000.safetensors,probe-backfill
119000,64000,1,41629.2,2026-07-09T06:05:14,276.3,1370.62,2.3142,3.6562,2.7969,0.8594,0.9941,0.0059,0.2412,3.969,0.9811,0.9905,15.422,23.5,20260629-mini1b-Coxw-resume-replay-step64000.safetensors,probe-backfill
120000,65000,1,41972.0,2026-07-09T06:10:57,280.7,1395.29,2.2834,3.5156,2.6719,0.8359,0.9948,0.0052,0.2422,2.031,0.9811,0.9905,15.472,23.625,20260629-mini1b-Coxw-resume-replay-step65000.safetensors,probe-backfill
121000,66000,1,42311.8,2026-07-09T06:16:37,275.5,1372.68,2.3256,3.625,2.7812,0.8359,0.9945,0.0055,0.2422,1.75,0.9811,0.9905,15.382,23.5,20260629-mini1b-Coxw-resume-replay-step66000.safetensors,probe-backfill
122000,67000,1,42654.4,2026-07-09T06:22:19,278.3,1406.6,2.2907,3.5781,2.75,0.8242,0.9949,0.0051,0.2432,1.477,0.9811,0.9905,15.418,23.625,20260629-mini1b-Coxw-resume-replay-step67000.safetensors,probe-backfill
