cum_step,meta_step,segment,elapsed_train_sec,wallclock_iso,ms_per_step,pElo,nll,loss,pLoss,vLoss,legalMass,pIllM,bn1Mean,gNorm,sae2,eff_alpha,pLogit_mean,pLogit_peak,frozen_file,note
77000,77000,0,52994.7,,798.0,1118.0,2.7945,1.8125,1.4297,0.3789,,,,1.055,,,,,,
78000,78000,0,53691.7,,816.7,1107.5,2.8144,1.7422,1.3672,0.3711,,,,1.406,,,,,,
79000,79000,0,54387.7,,814.6,1075.5,2.9131,1.8203,1.4297,0.3848,,,,1.258,,,,,,
80000,80000,0,55081.7,,799.9,1082.8,2.9141,1.8281,1.4609,0.3652,,,,1.805,,,,,,
81000,81000,0,55777.7,,770.7,1081.8,2.8686,2.0781,1.6719,0.4043,,,,4.062,,,,,,
82000,82000,0,56474.7,,775.4,1047.5,2.9359,1.4922,1.0938,0.3945,,,,3.25,,,,,,
83000,83000,0,57165.7,,773.5,1072.8,2.8796,1.6172,1.2266,0.3828,,,,2.844,,,,,,
84000,84000,0,57854.7,,767.8,1087.6,2.8551,1.6719,1.2812,0.3828,,,,1.594,,,,,,
85000,85000,0,58542.7,,749.6,1061.2,2.9300,1.7578,1.3906,0.3613,,,,0.918,,,,,,
86000,86000,0,59231.7,,790.5,1087.6,2.8518,1.7422,1.3594,0.3789,,,,1.07,,,,,,
87000,87000,0,59922.7,,848.1,1052.8,2.9677,1.8438,1.4844,0.3574,,,,1.508,,,,,,
88000,88000,0,60612.7,,834.3,1096.5,2.8557,1.7188,1.3594,0.3555,,,,1.039,,,,,,
89000,89000,0,61300.7,,769.6,1064.9,2.8815,1.6719,1.3047,0.3652,,,,1.109,,,,,,
90000,90000,0,61990.7,,805.2,1088.6,2.8840,1.7422,1.3516,0.3867,,,,1.234,,,,,,
91000,91000,0,62678.7,,836.1,1121.7,2.8257,1.7734,1.3984,0.375,,,,1.133,,,,,,
92000,92000,0,63369.7,,796.7,1082.8,2.8424,1.8281,1.4375,0.3867,,,,0.91,,,,,,
93000,93000,0,64056.7,,785.1,1099.7,2.8248,1.7188,1.3203,0.3945,,,,1.898,,,,,,
94000,94000,0,64746.7,,812.0,1116.4,2.8222,1.6016,1.1953,0.4004,,,,2.875,,,,,,
95000,95000,0,65438.7,,767.3,1101.8,2.8705,1.7734,1.4062,0.3594,,,,1.547,,,,,,
96000,96000,0,66129.7,,766.2,1083.4,2.8830,1.5234,1.1094,0.4062,,,,3.984,,,,,,
97000,97000,0,66822.7,,745.9,,,1.8516,1.4844,0.3613,,,,1.953,,,,,,
98000,98000,0,67512.7,,775.9,,,1.7734,1.3828,0.3848,,,,1.25,,,,,,
99000,99000,0,68203.7,,764.4,1061.7,2.9014,1.6719,1.2969,0.3672,,,,1.336,,,,,,
100000,100000,0,68901.7,,805.6,1115.9,2.7992,1.6484,1.2734,0.3691,,,,2.641,,,,,,
101000,101000,0,69597.7,,785.7,1086.0,2.8580,1.8594,1.4844,0.373,,,,1.812,,,,,,
102000,102000,0,70296.7,,794.2,1100.2,2.8235,1.6016,1.1953,0.4004,,,,3.375,,,,,,
103000,103000,0,70999.7,,885.6,1069.1,2.9284,1.7422,1.3516,0.3867,,,,2.141,,,,,,
104000,104000,0,71698.7,,826.5,1094.4,2.8744,1.5625,1.1875,0.3691,,,,2.5,,,,,,
105000,105000,0,72394.7,,794.9,1126.4,2.7444,1.7969,1.4219,0.373,,,,1.172,,,,,,
106000,106000,0,73089.7,,770.3,1148.3,2.7398,1.9062,1.5,0.4043,,,,1.18,,,,,,
107000,107000,0,73781.7,,812.6,1117.5,2.7850,1.7266,1.3516,0.3672,,,,1.047,,,,,,
108000,108000,0,74476.7,,791.6,1090.7,2.8326,1.6172,1.2344,0.3828,,,,2.5,,,,,,
109000,109000,0,75169.7,,790.1,1078.6,2.8609,1.625,1.2578,0.3633,,,,1.641,,,,,,
110000,110000,0,75860.7,,810.8,1079.2,2.8529,1.875,1.4766,0.3906,,,,1.352,,,,,,
111000,111000,0,76553.7,,791.0,1088.6,2.9127,1.7656,1.3594,0.4043,,,,2.109,,,,,,
112000,112000,0,77251.7,,786.2,1132.1,2.8029,1.7656,1.3516,0.4121,,,,2.031,,,,,,
113000,113000,0,77951.7,,775.8,1142.6,2.7381,1.7266,1.3438,0.375,,,,1.195,,,,,,
114000,114000,0,78651.7,,812.4,1064.9,2.9391,1.6562,1.2578,0.3906,,,,2.109,,,,,,
115000,115000,0,79344.7,,822.5,1121.7,2.7915,1.6797,1.2891,0.3867,,,,1.383,,,,,,
116000,116000,0,80039.7,,792.2,1140.0,2.7617,1.8359,1.4375,0.3965,,,,1.344,,,,,,
117000,117000,0,80733.7,,813.8,1107.5,2.7778,1.6484,1.2578,0.3828,,,,2.062,,,,,,
118000,118000,0,81432.7,,860.9,1106.0,2.8395,1.7656,1.3516,0.4102,,,,2.297,,,,,,
119000,119000,0,82129.7,,840.8,1132.1,2.7818,1.6797,1.3203,0.3535,,,,1.094,,,,,,
120000,120000,0,82824.7,,841.5,1117.5,2.8094,1.6172,1.2266,0.3867,,,,2.344,,,,,,
121000,121000,0,83518.7,,789.4,1107.5,2.8390,1.6562,1.2734,0.375,,,,1.398,,,,,,
122000,122000,0,84213.7,,797.8,1109.6,2.8183,1.875,1.4844,0.3828,,,,1.695,,,,,,
