step,pElo,nll
27952,623.3,3.83469
27976,622.532,3.82204
28002,627.123,3.839
28026,624.833,3.81087
28051,634.688,3.78703
28076,627.123,3.79842
28101,631.675,3.82365
28127,631.675,3.77995
28152,624.833,3.85265
28176,629.404,3.8289
28201,626.361,3.81531
28227,631.675,3.79536
28252,618.674,3.83553
28277,622.532,3.78045
28301,621.762,3.80488
28327,620.22,3.83492
28351,623.3,3.84383
28375,620.22,3.8636
28402,627.885,3.78842
28426,621.762,3.81042
28452,627.885,3.80161
28476,630.162,3.80917
28502,647.308,3.76645
28527,630.919,3.77699
28552,627.885,3.80247
28576,630.162,3.78081
28601,630.162,3.82339
28627,633.183,3.81669
28652,634.688,3.82815
28676,640.663,3.81524
28702,615.566,3.92067
28727,597.303,3.97328
28753,614.005,3.90723
28775,613.222,3.90994
28801,617.898,3.88767
28826,623.3,3.8798
28851,628.645,3.8362
28877,634.688,3.80669
28902,633.183,3.82795
28926,630.162,3.87971
28952,644.364,3.83661
28977,640.663,3.81696
29002,624.833,3.86458
29025,630.919,3.82763
29051,639.92,3.80862
29076,644.364,3.81077
29101,632.43,3.83142
29127,633.183,3.84371
