step,pElo,nll
21252,589.96,3.61613
21277,594.054,3.65005
21302,598.919,3.61315
21327,562.828,3.70291
21352,558.428,3.70107
21378,602.134,3.63748
21404,598.919,3.64849
21427,610.08,3.64705
21452,599.725,3.67244
21476,583.333,3.64258
21502,594.868,3.62834
21528,603.734,3.62443
21553,589.96,3.69534
21576,561.952,3.689
21603,558.428,3.698
21628,593.238,3.6747
21652,557.543,3.69924
21676,576.605,3.65765
21701,574.907,3.67952
21727,608.501,3.63893
21753,627.885,3.5948
21776,604.532,3.65295
21803,598.111,3.63262
21827,598.919,3.63159
21852,596.493,3.62618
21877,594.868,3.64139
21903,584.167,3.66651
21928,587.486,3.66214
21953,549.484,3.7319
21977,591.602,3.69171
22002,626.361,3.61073
22027,620.22,3.67118
22052,625.597,3.62873
22078,575.757,3.72275
22102,625.597,3.6461
22128,589.137,3.69414
22154,551.289,3.72922
22177,589.137,3.67351
22202,571.491,3.69996
22226,593.238,3.63067
22252,583.333,3.6739
22278,603.734,3.63965
22303,610.867,3.62981
22326,575.757,3.63364
22351,602.134,3.64588
22377,611.653,3.58523
22401,603.734,3.60251
22426,568.91,3.6819
22452,579.14,3.64877
22476,585.829,3.63431
22501,585.829,3.6369
22526,578.297,3.65993
22551,584.167,3.60493
22576,589.137,3.61496
22601,589.137,3.68866
22626,575.757,3.7228
22651,578.297,3.6675
22676,579.14,3.64326
22701,593.238,3.64987
22728,598.111,3.62356
22751,577.452,3.6725
22776,598.111,3.63575
22801,560.194,3.67129
22825,589.96,3.64737
22852,603.734,3.64321
22878,574.907,3.69566
22901,594.054,3.68823
22926,552.188,3.74693
22953,588.312,3.67626
22978,581.66,3.63457
23002,583.333,3.65891
23027,600.529,3.72047
23052,606.123,3.70687
23077,621.762,3.64901
23104,589.96,3.72213
23127,584.999,3.7135
23152,610.08,3.71631
23178,602.134,3.70353
23203,610.867,3.72458
23226,598.111,3.73083
23253,563.702,3.85883
23276,577.452,3.72528
23302,578.297,3.67194
23327,594.054,3.6809
23352,579.14,3.63952
23377,592.421,3.6666
23402,593.238,3.66274
23427,593.238,3.68821
23453,589.137,3.68449
23478,592.421,3.66167
23503,566.314,3.68728
23527,579.14,3.68048
23552,574.907,3.65495
23578,574.907,3.69118
23601,605.328,3.61014
23627,596.493,3.67659
23651,584.167,3.63424
23676,583.333,3.82217
23702,616.344,3.59067
23726,582.497,3.65141
23751,606.917,3.67204
23776,560.194,3.69721
23800,564.575,3.7197
23828,598.919,3.67238
23851,602.935,3.66045
23877,587.486,3.66362
23901,609.291,3.6444
23928,600.529,3.72676
23951,602.134,3.73639
23977,602.134,3.74142
24003,601.332,3.76658
24027,633.936,3.63005
24053,605.328,3.57175
24077,606.917,3.56857
24102,611.653,3.54815
24126,590.782,3.63668
24151,598.111,3.65688
24175,615.566,3.61211
24200,595.681,3.58606
24226,568.91,3.65655
24253,592.421,3.65364
24277,602.134,3.63411
24302,593.238,3.65085
24328,608.501,3.65517
24352,602.935,3.65819
24376,602.935,3.65267
24403,580.822,3.70918
24428,568.91,3.73718
24451,580.822,3.69244
24476,562.828,4.13807
24502,617.898,3.71204
24528,627.885,3.50289
24553,634.688,3.53513
24577,602.935,3.60869
24602,591.602,3.62178
24626,611.653,3.60931
24651,604.532,3.67629
24676,594.054,3.70966
24701,585.829,3.70304
24726,571.491,3.72954
24751,564.575,3.60423
24777,561.952,3.5744
24803,575.757,3.58685
24825,564.575,3.59768
24851,588.312,3.59513
24878,596.493,3.62891
24902,559.312,3.71804
24926,589.96,3.70922
24951,581.66,3.62176
24978,581.66,3.6416
25001,585.829,3.67955
25025,581.66,3.70257
25051,598.111,3.64799
25078,593.238,3.6125
25101,583.333,3.63359
25127,606.123,3.57895
25152,598.919,3.59432
25178,609.291,3.66257
25203,617.898,3.61344
25226,623.3,3.57539
25252,577.452,3.64949
25276,598.919,3.68174
25302,606.123,3.62635
25327,584.167,3.67506
25351,606.123,3.73891
25376,585.829,3.64418
25402,603.734,3.66804
25428,604.532,3.63523
25452,601.332,3.68606
25476,604.532,3.65252
25501,610.08,3.63698
25526,609.291,3.656
25551,579.982,3.68812
25576,609.291,3.62088
25601,584.167,3.70488
25627,587.486,3.70376
25653,567.181,3.69198
25677,594.868,3.64583
25702,582.497,3.64858
25726,567.181,3.67694
25752,582.497,3.63664
25776,585.829,3.66239
25803,565.445,3.72041
25827,560.194,3.72435
25852,575.757,3.63489
25876,584.999,3.59654
25903,608.501,3.70888
25927,568.91,3.78559
25952,584.999,3.64367
25977,588.312,3.61032
26001,582.497,3.63207
26026,562.828,3.63548
26051,552.188,3.68678
26077,581.66,3.65965
26103,589.96,3.65368
26126,598.111,3.66148
26152,580.822,3.64353
26177,587.486,3.63523
26201,574.056,3.66934
26226,579.982,3.65939
26253,587.486,3.67053
26278,574.907,3.67364
26303,595.681,3.65146
26328,602.935,3.66561
26353,590.782,3.68893
26376,594.868,3.58921
26401,624.833,3.57854
26427,579.982,3.71111
26451,575.757,3.67818
26476,610.867,3.52418
26502,619.447,3.53934
26527,597.303,3.62197
26552,603.734,3.66596
26578,598.919,3.69871
26603,596.493,3.69625
26626,578.297,3.72906
26652,581.66,3.74663
26677,583.333,3.72936
26701,581.66,3.77707
26727,565.445,3.79332
26752,515.468,3.80731
26778,543.102,3.91707
26801,555.766,3.79829
26828,576.605,3.74271
26853,573.202,3.69272
26878,537.548,3.75882
26901,563.702,3.7202
26926,581.66,3.6687
26952,598.919,3.62523
26978,570.632,3.66759
27000,574.056,3.65692
27026,563.702,3.65325
27052,576.605,3.67929
27076,588.312,3.6562
27103,562.828,3.69022
27126,561.952,3.71815
27151,551.289,3.72399
27177,569.772,3.71484
27203,606.123,3.69044
27225,604.532,3.66768
27253,600.529,3.60664
27278,575.757,3.65582
27303,569.772,3.70904
27327,589.96,3.649
27352,614.005,3.56483
27376,626.361,3.64079
27402,606.123,3.65817
27427,609.291,3.63261
27452,611.653,3.70308
27478,597.303,3.70369
27503,569.772,3.7905
27526,553.086,3.78378
27552,568.047,3.72653
27576,601.332,3.68542
27603,608.501,3.66749
27626,608.501,3.62827
27652,612.438,3.70677
