step,pElo,nll
11251,528.108,4.1282
11275,504.416,3.94319
11301,539.408,3.81355
11326,513.484,3.84263
11350,521.356,3.7897
11376,464.363,3.86339
11400,497.197,3.84264
11425,510.487,3.8413
11450,496.153,3.79942
11475,501.34,3.82368
11501,483.369,3.81636
11526,470.071,3.82573
11550,475.678,3.79864
11575,470.071,3.84195
11601,506.451,3.78116
11626,464.363,3.85001
11651,459.721,3.8101
11675,487.685,3.78514
11701,481.19,3.83205
11725,459.721,3.83898
11750,472.326,3.80097
11775,456.194,3.82132
11801,475.678,3.8467
11825,514.477,3.78809
11850,478.997,3.81411
11876,491.945,3.80701
11900,489.822,3.809
11926,485.534,3.82436
11951,491.945,3.82025
11975,514.477,3.76087
12001,485.534,3.7953
12026,500.309,3.78307
12051,499.275,3.76361
12076,468.938,3.7893
12101,486.611,3.82298
12125,493.002,3.7637
12150,484.454,3.78215
12175,484.454,3.7793
12201,499.275,3.79973
12226,488.755,3.81745
12250,471.2,3.82958
12276,494.056,3.80288
12301,494.056,3.81957
12326,509.482,3.76864
12351,498.237,3.78539
12376,477.894,3.79596
12401,490.885,3.77453
12426,475.678,3.78404
12450,471.2,3.79876
12476,484.454,3.7762
12501,485.534,3.80047
12526,509.482,3.73933
12550,504.416,3.76458
12575,474.565,3.83567
12601,522.328,3.76067
12625,502.368,3.75301
12651,508.475,3.78712
12676,520.381,3.7318
12701,502.368,3.70302
12725,527.151,3.7193
12751,459.721,3.82186
12775,473.447,3.81335
12801,500.309,3.78116
12826,484.454,3.79173
12851,493.002,3.7842
12876,512.488,3.79021
12900,504.416,3.75966
12925,498.237,3.80842
12951,504.416,3.76386
12975,493.002,3.83628
13000,485.534,3.79168
13026,510.487,3.76164
13051,476.788,3.78559
13076,512.488,4.20738
13101,502.368,3.85711
13125,496.153,3.77261
13150,494.056,3.75629
13175,497.197,3.78715
13200,496.153,3.76167
13226,456.194,3.87014
13251,480.095,3.81107
13275,475.678,3.8097
13300,496.153,3.78687
13326,477.894,3.78516
13351,471.2,3.79837
13375,487.685,3.78033
13401,486.611,4.11556
13425,489.822,3.87393
13450,504.416,3.74781
13476,505.435,3.70412
13482,466.659,3.78013
13501,478.997,3.70643
13525,471.2,3.7254
13550,500.309,3.65996
13575,473.447,3.71207
13601,502.368,3.69943
13625,495.106,3.74127
13651,511.489,3.72913
13676,512.488,3.70155
13701,504.416,3.73781
13725,552.188,3.66069
13751,475.678,3.79839
13775,526.192,3.72238
13801,509.482,3.71591
13826,503.394,3.74233
13850,534.741,3.69069
13876,539.408,3.68407
13901,518.424,3.69576
13925,489.822,3.72238
13950,491.945,3.73576
13976,512.488,3.78301
14001,490.885,4.04127
14025,500.309,3.7364
14051,473.447,3.80547
14075,483.369,3.75461
14100,470.071,3.792
14125,451.427,3.8143
14150,481.19,3.75071
14175,453.82,3.81812
14201,468.938,3.80852
14225,557.543,3.71807
14250,556.655,3.72209
14276,548.579,3.65447
14300,495.106,3.72691
14326,503.394,3.72801
14350,510.487,3.72727
14376,481.19,3.77678
14400,513.484,3.71905
14425,521.356,3.67834
14451,504.416,3.75693
14475,482.282,3.76292
14500,482.282,3.74817
14525,500.309,3.7832
14551,486.611,3.72423
14576,484.454,3.78889
14601,482.282,3.70622
14625,517.441,3.69244
14651,497.197,3.7699
14675,491.945,3.76223
14700,471.2,4.08823
14725,508.475,3.88103
14750,496.153,3.83553
14775,535.679,3.73128
14801,514.477,3.75115
14825,504.416,3.74952
14851,539.408,3.71089
14875,525.23,3.70215
14900,511.489,3.72909
14926,534.741,3.67348
14951,514.477,3.72962
14975,514.477,3.71035
15001,502.368,3.72578
15025,478.997,3.74339
15050,504.416,3.71967
15076,513.484,3.74028
15100,481.19,3.75637
15126,498.237,3.73224
15151,527.151,3.71867
15175,560.194,3.66764
15201,618.674,3.64101
15225,627.123,3.56447
15251,584.167,3.60949
15275,544.02,3.63897
15300,524.265,3.71077
15326,505.435,3.71086
15350,512.488,3.70503
15375,490.885,3.77025
15400,501.34,3.70286
15425,543.102,3.73563
15450,540.335,3.7199
15475,544.02,3.68008
15500,544.936,3.69621
15526,487.685,3.76335
15550,514.477,3.73624
15576,483.369,3.79659
15601,493.002,3.77832
15626,520.381,3.74426
15651,546.762,3.67872
15676,545.85,3.67997
15700,534.741,3.69053
15726,556.655,3.85084
15750,574.056,3.64721
15776,545.85,3.61403
15801,519.404,3.70245
15825,538.479,3.65471
15851,544.02,3.67843
15876,530.965,3.66637
15901,526.192,3.70113
15925,525.23,3.6888
15951,525.23,3.75012
