step,pElo,nll
17780,477.894,3.81469
17801,529.063,3.73158
17827,466.659,3.80706
17853,483.369,3.75045
17880,516.456,3.76527
17901,487.685,3.82748
17927,482.282,3.78265
17953,493.002,3.75163
17979,480.095,3.78543
18001,475.678,3.82674
18027,493.002,3.77655
18053,466.659,3.8099
18079,481.19,3.74608
18101,467.8,3.76175
18127,467.8,3.76742
18153,493.002,3.77862
18180,508.475,3.6698
18201,474.565,3.73718
18227,504.416,3.69813
18253,481.19,3.71698
18279,488.755,3.75017
18300,467.8,3.77846
18326,459.721,3.79142
18352,456.194,3.893
18378,427.69,4.1754
18404,468.938,3.99471
18425,511.489,3.86788
18451,474.565,3.88039
18478,467.8,3.82066
18504,486.611,3.78746
18530,506.451,3.78627
18551,511.489,3.72903
18577,490.885,3.75188
18603,496.153,3.72441
18629,523.298,3.68475
18651,497.197,3.73629
18677,465.513,3.77819
18704,499.275,3.8471
18730,527.151,3.8462
18752,512.488,3.84714
18778,493.002,3.72996
18805,474.565,3.78919
18826,432.848,3.89094
18853,497.197,3.76015
18879,468.938,3.79961
18900,491.945,3.78351
18927,510.487,3.78094
18954,495.106,3.80638
18980,530.965,3.70889
19002,483.369,3.72501
19028,498.237,3.76433
19055,491.945,3.73399
19076,512.488,3.77862
19103,418.434,4.0818
19129,450.223,3.88231
19151,447.802,3.86066
19178,482.282,3.78732
19204,509.482,3.97961
19225,547.671,3.92128
19252,549.484,3.88015
19279,535.679,3.81707
19305,509.482,3.81277
19326,543.102,3.73685
19353,516.456,3.79479
19379,470.071,3.80349
19400,473.447,3.85705
19427,467.8,3.84369
19453,464.363,3.81963
19479,464.363,3.80191
19501,463.209,3.85974
19527,514.477,3.74301
19553,463.209,3.81494
19579,543.102,3.60606
19605,500.309,3.72674
19626,530.015,3.69219
19653,509.482,3.79326
19679,475.678,3.77296
19701,484.454,3.73978
19727,480.095,3.7824
19753,465.513,3.78504
19780,501.34,3.73732
19801,477.894,3.80198
19827,512.488,3.73666
19854,500.309,3.80597
19875,498.237,3.7449
19901,445.361,3.89968
19928,495.106,3.85129
19954,567.181,3.95318
19976,573.202,3.82415
20002,544.02,3.77415
20029,544.936,3.70687
20055,494.056,3.75447
20076,522.328,3.73206
20103,530.015,3.73438
20130,490.885,3.78426
20151,496.153,3.78491
20177,524.265,3.75145
20204,514.477,3.84902
20230,491.945,3.79023
20252,481.19,3.807
20278,467.8,3.8284
20304,486.611,3.79525
20326,486.611,3.79894
20353,475.678,3.82643
20379,464.363,3.78677
20401,460.888,3.82421
20427,478.997,3.77768
20453,460.888,3.80285
20479,442.901,3.78634
20500,457.374,3.74531
20527,491.945,3.68844
20553,400.392,4.14875
20579,556.655,3.86275
20601,447.802,4.02385
20627,484.454,3.97764
20654,506.451,3.82183
20680,504.416,3.81562
20701,495.106,3.79068
20728,484.454,3.78206
20754,490.885,3.73008
20775,471.2,3.82731
20802,503.394,3.74031
20828,527.151,3.73543
20854,497.197,3.75613
20880,465.513,3.82406
20901,487.685,3.81353
20927,505.435,3.79326
20953,496.153,3.78624
20980,510.487,3.75194
21001,516.456,3.71614
21027,495.106,3.77771
21054,474.565,3.81971
21080,475.678,3.80483
21101,481.19,3.80106
21128,458.55,3.87716
21154,413.006,3.92754
21176,543.102,3.73726
21202,538.479,3.76825
21229,525.23,3.77093
21250,496.153,3.79265
21277,488.755,3.74112
21303,455.009,3.80044
21330,452.626,3.84758
21351,491.945,3.77691
21378,537.548,3.73375
21404,534.741,3.65995
