step,pElo,nll
505401,579.982,5.93357
505425,574.056,5.95341
505450,574.056,5.9321
505452,575.757,5.92762
505476,574.907,5.95122
505501,577.452,5.97985
505527,574.907,6.00282
505550,570.632,6.06151
505575,568.047,6.08458
505601,568.91,6.09886
505626,568.047,6.11001
505651,569.772,6.12692
505677,568.91,6.1362
505702,567.181,6.1649
505725,571.491,6.12541
505751,571.491,6.13121
505776,568.91,6.16298
505801,570.632,6.16098
505825,571.491,6.16491
505850,570.632,6.17328
505876,568.91,6.1723
505901,571.491,6.15619
505925,570.632,6.14967
505950,569.772,6.15448
505976,572.347,6.16451
506001,568.91,6.17776
506026,569.772,6.17458
506050,568.047,6.17142
506076,568.047,6.18687
506101,568.91,6.20164
506126,568.047,6.18709
506150,570.632,6.16966
506175,571.491,6.1531
506201,570.632,6.15097
506226,572.347,6.14337
506251,569.772,6.18326
506275,570.632,6.17096
506301,570.632,6.1764
506326,570.632,6.15404
506350,568.91,6.15453
506376,565.445,6.1866
506400,568.047,6.16804
506426,568.047,6.1742
506451,570.632,6.17454
506476,568.91,6.19772
506500,571.491,6.16245
506525,571.491,6.17119
506550,566.314,6.16346
506576,566.314,6.1664
506601,568.91,6.18979
506625,568.047,6.16606
506650,569.772,6.15774
506675,568.91,6.17312
506700,569.772,6.14165
506726,569.772,6.15758
506750,568.91,6.14855
506776,573.202,6.14137
506800,570.632,6.16269
506825,567.181,6.18486
506850,567.181,6.16185
506876,568.91,6.19601
506901,568.047,6.17613
506925,568.91,6.17775
506950,569.772,6.15729
506976,572.347,6.17572
507001,569.772,6.16485
507025,567.181,6.18422
507050,568.047,6.18067
507076,568.047,6.17882
507101,567.181,6.20048
507126,566.314,6.18494
507150,569.772,6.17442
507175,574.056,6.17991
507200,572.347,6.16673
507225,568.91,6.17863
507250,569.772,6.1687
507275,569.772,6.17099
507300,572.347,6.16067
507326,571.491,6.1815
507350,566.314,6.18509
507375,570.632,6.18223
507401,570.632,6.18413
507426,568.047,6.16988
507450,568.047,6.17875
507476,570.632,6.15461
507501,571.491,6.18194
507526,568.91,6.17277
507550,568.91,6.17566
507575,572.347,6.17545
507601,571.491,6.18199
507625,573.202,6.19069
507650,573.202,6.18675
507676,572.347,6.15761
507701,571.491,6.17488
507726,568.91,6.17277
507750,570.632,6.18667
507775,568.91,6.19004
507801,568.047,6.17687
507825,568.047,6.15783
507850,566.314,6.14931
507875,568.047,6.17299
507900,568.91,6.16302
507926,566.314,6.17838
507951,569.772,6.16096
507976,568.047,6.19129
508001,569.772,6.17338
508026,571.491,6.14542
508051,570.632,6.19812
508077,572.347,6.19228
508101,571.491,6.1998
508125,570.632,6.20245
508150,570.632,6.18397
508176,571.491,6.1864
508202,569.772,6.1909
508226,570.632,6.17442
508252,570.632,6.18437
508276,571.491,6.20297
508301,571.491,6.17176
508326,574.907,6.15351
508350,570.632,6.17691
508375,568.047,6.19717
508401,569.772,6.19508
508426,569.772,6.19221
508451,568.047,6.20818
508476,569.772,6.18285
508501,569.772,6.18185
508525,568.047,6.19155
